author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
luanna.gomide;Lv. 0;6807131825984996357;"R$ 21.001,55";183;185;"R$ 21.001,55";183;185;"R$ 0,00";0;0;"R$ 23.159,41";201;"R$ 24.181,36";201;203;"R$ 0,00";0;2026-05-03-2026-05-03;4564;35.31%;58309;"R$ 2.178,26";"R$ 23.159,41";1;0;"R$ 170,46";1;3.55%;2904
elenaratrindade;Lv. 0;6532062669149618177;"R$ 15.346,69";116;116;"R$ 18.234,59";142;142;"R$ 2.887,90";26;26;"R$ 16.130,99";123;"R$ 20.843,90";158;158;"R$ 3.680,55";34;2026-05-03-2026-05-03;28553;29.58%;27897;"R$ 1.893,97";"R$ 19.936,24";2;0;"R$ 0,00";0;7.80%;37513
byadrianams;Lv. 0;7516288332260951046;"R$ 5.742,10";48;48;"R$ 10.211,68";138;139;"R$ 4.230,99";89;90;"R$ 7.275,16";60;"R$ 14.518,07";173;177;"R$ 6.840,77";112;2026-05-03-2026-05-03;13085;37.49%;7703;"R$ 1.559,43";"R$ 14.354,52";1;6;"R$ 0,00";0;2.80%;116523
_marigil;Lv. 0;6812034214969426949;"R$ 4.343,57";50;50;"R$ 9.143,46";125;126;"R$ 4.799,89";75;76;"R$ 5.715,17";68;"R$ 13.541,04";176;183;"R$ 7.649,19";108;2026-05-03-2026-05-03;20322;36.54%;19850;"R$ 1.184,16";"R$ 13.364,36";2;2;"R$ 1.429,17";23;6.33%;236501
jokimura;Lv. 0;7065151738303267845;"R$ 11.697,31";198;200;"R$ 12.449,34";206;208;"R$ 680,24";7;7;"R$ 12.081,27";203;"R$ 13.764,10";211;213;"R$ 680,24";7;2026-05-03-2026-05-03;15006;7.42%;60098;"R$ 1.402,69";"R$ 12.833,30";1;3;"R$ 0,00";0;5.09%;10155
janissosweet;Lv. 0;6784391150204912645;"R$ 11.258,24";63;63;"R$ 11.586,92";68;68;"R$ 328,68";5;5;"R$ 11.839,38";68;"R$ 12.124,09";73;73;"R$ 334,68";5;2026-05-03-2026-05-03;6241;46.46%;17428;"R$ 1.329,76";"R$ 12.174,06";1;0;"R$ 0,00";0;9.97%;8536
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 11.770,25";347;347;"R$ 11.770,25";347;347;"R$ 0,00";0;"R$ 11.362,05";351;352;"R$ 11.991,14";351;2026-05-03-2026-05-03;118286;0.00%;0;"R$ 603,88";"R$ 11.991,14";0;8;"R$ 0,00";0;3.35%;906692
planosdaka;Lv. 0;7277304865007682566;"R$ 9.484,08";92;92;"R$ 9.696,92";94;94;"R$ 26,50";1;1;"R$ 10.509,79";102;"R$ 11.572,78";110;111;"R$ 188,48";7;2026-05-03-2026-05-03;10516;47.90%;8436;"R$ 1.012,71";"R$ 10.884,61";1;0;"R$ 0,00";0;10.09%;1665
caiorelha;Lv. 0;7516247718911444024;"R$ 8.973,39";32;104;"R$ 9.430,02";39;118;"R$ 456,63";7;14;"R$ 9.121,57";35;"R$ 9.299,30";42;122;"R$ 456,63";7;2026-05-03-2026-05-03;2218;58.34%;23196;"R$ 361,08";"R$ 9.578,20";1;2;"R$ 345,36";4;7.93%;14053
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 7.656,24";96;100;"R$ 8.079,51";102;107;"R$ 307,04";5;6;"R$ 8.348,47";104;"R$ 9.677,61";116;121;"R$ 611,85";11;2026-05-03-2026-05-03;9358;16.32%;21489;"R$ 922,96";"R$ 9.076,55";3;0;"R$ 0,00";0;6.34%;5345
casatiktokshop;Lv. 0;7279022943836242949;"R$ 7.098,85";79;79;"R$ 7.098,85";79;79;"R$ 0,00";0;0;"R$ 7.232,33";81;"R$ 7.526,36";81;81;"R$ 0,00";0;2026-05-03-2026-05-03;15126;5.26%;44871;"R$ 895,78";"R$ 7.232,33";2;0;"R$ 0,00";0;2.38%;4376
brendawcreator;Lv. 0;7490010056553923639;"R$ 6.601,34";137;139;"R$ 6.601,34";137;139;"R$ 0,00";0;0;"R$ 6.760,85";140;"R$ 6.514,71";141;143;"R$ 69,00";1;2026-05-03-2026-05-03;3668;30.41%;13734;"R$ 479,55";"R$ 6.829,85";6;5;"R$ 0,00";0;3.63%;2396
baacarvalho_;Lv. 0;6807182721396868102;"R$ 4.008,75";61;61;"R$ 5.805,22";106;108;"R$ 1.796,47";45;47;"R$ 4.422,33";68;"R$ 6.664,79";121;123;"R$ 2.069,57";53;2026-05-03-2026-05-03;13523;30.45%;12781;"R$ 472,52";"R$ 6.491,90";4;32;"R$ 120,72";2;5.91%;73552
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 5.844,16";90;99;"R$ 5.964,95";92;101;"R$ 120,79";2;2;"R$ 6.271,48";95;"R$ 6.637,25";97;107;"R$ 120,79";2;2026-05-03-2026-05-03;9566;11.70%;19874;"R$ 550,66";"R$ 6.392,27";2;1;"R$ 0,00";0;4.58%;3775
