author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
empoderyas;Lv. 5;6814645518830388229;"R$ 26.279,84";242;246;"R$ 28.272,56";266;270;"R$ 1.992,72";24;24;"R$ 26.561,69";245;"R$ 30.752,98";280;285;"R$ 3.049,12";35;2026-05-26-2026-05-26;29871;16.43%;51940;"R$ 2.730,10";"R$ 29.610,81";1;37;"R$ 0,00";0;2.31%;205954
bandeira7616;Lv. 5;7452082627856794630;"R$ 15.933,18";51;90;"R$ 16.453,94";53;93;"R$ 422,48";1;2;"R$ 17.051,79";54;"R$ 17.885,85";56;100;"R$ 422,48";1;2026-05-26-2026-05-26;5595;29.49%;15560;"R$ 1.484,84";"R$ 17.572,55";2;0;"R$ 0,00";0;8.96%;3171
elenaratrindade;Lv. 5;6532062669149618177;"R$ 6.887,62";55;55;"R$ 8.930,26";75;75;"R$ 2.042,64";20;20;"R$ 7.780,05";62;"R$ 11.592,13";92;92;"R$ 3.202,02";29;2026-05-26-2026-05-26;30415;34.41%;10318;"R$ 965,86";"R$ 11.112,92";1;2;"R$ 0,00";0;7.80%;49773
samiaaragaomorais;Lv. 5;7388147391822119942;"R$ 0,00";0;0;"R$ 10.470,84";442;461;"R$ 10.470,84";442;461;"R$ 0,00";0;"R$ 9.583,93";464;483;"R$ 11.054,47";464;2026-05-26-2026-05-26;13455;0.00%;0;"R$ 798,35";"R$ 11.054,47";0;10;"R$ 0,00";0;1.94%;525756
byadrianams;Lv. 5;7516288332260951046;"R$ 4.702,99";32;32;"R$ 8.820,87";64;64;"R$ 4.117,88";32;32;"R$ 5.449,10";38;"R$ 10.466,22";78;78;"R$ 4.795,75";40;2026-05-26-2026-05-26;14192;30.84%;4832;"R$ 984,18";"R$ 10.244,85";1;5;"R$ 1.000,96";7;4.40%;61674
exitus.shop;Lv. 5;7465784835714614278;"R$ 7.964,36";71;72;"R$ 8.335,12";72;78;"R$ 370,76";1;6;"R$ 9.165,56";82;"R$ 9.848,30";84;90;"R$ 477,38";2;2026-05-26-2026-05-26;29008;34.40%;8095;"R$ 935,04";"R$ 9.642,94";2;1;"R$ 8.496,55";70;5.03%;2545
samara_1580;Lv. 4;7225327765163492358;"R$ 8.093,77";78;78;"R$ 8.473,18";82;82;"R$ 379,41";4;4;"R$ 8.426,51";82;"R$ 9.326,05";86;86;"R$ 379,41";4;2026-05-26-2026-05-26;44203;25.16%;19088;"R$ 609,75";"R$ 8.805,92";5;2;"R$ 0,00";0;7.82%;3557
abner_mrios;Lv. 5;6812245507281585158;"R$ 6.876,23";42;55;"R$ 7.177,54";50;65;"R$ 301,31";8;10;"R$ 7.453,16";47;"R$ 8.558,46";55;70;"R$ 301,31";8;2026-05-26-2026-05-26;4579;23.33%;6529;"R$ 456,78";"R$ 7.754,47";3;2;"R$ 0,00";0;3.25%;11738
_marigil;Lv. 5;6812034214969426949;"R$ 0,00";0;0;"R$ 5.552,94";59;62;"R$ 5.552,94";59;62;"R$ 0,00";0;"R$ 7.842,46";80;85;"R$ 7.412,44";79;2026-05-26-2026-05-26;22856;0.00%;0;"R$ 627,37";"R$ 7.575,87";0;20;"R$ 2.287,09";25;5.85%;243391
luanna.gomide;Lv. 4;6807131825984996357;"R$ 7.082,13";49;49;"R$ 7.082,13";49;49;"R$ 0,00";0;0;"R$ 7.480,86";51;"R$ 7.984,09";51;51;"R$ 0,00";0;2026-05-26-2026-05-26;5996;22.06%;13019;"R$ 687,79";"R$ 7.480,86";4;1;"R$ 0,00";0;4.17%;744
kahrouul;Lv. 5;6812048966706185222;"R$ 6.546,19";18;20;"R$ 6.843,51";23;25;"R$ 297,32";5;5;"R$ 6.546,19";18;"R$ 6.765,85";24;26;"R$ 420,25";6;2026-05-26-2026-05-26;20940;12.45%;9662;"R$ 530,74";"R$ 6.966,44";8;3;"R$ 318,44";5;5.95%;11654
byluizdanyell;Lv. 4;6592688737821392901;"R$ 4.586,68";50;50;"R$ 6.161,14";75;75;"R$ 1.574,46";25;25;"R$ 4.568,54";50;"R$ 7.052,95";82;82;"R$ 2.192,83";32;2026-05-26-2026-05-26;120426;20.32%;5286;"R$ 681,74";"R$ 6.761,37";1;24;"R$ 0,00";0;3.85%;118249
belaechic;Lv. 4;6808183359027741701;"R$ 6.362,45";93;107;"R$ 6.459,91";97;111;"R$ 97,46";4;4;"R$ 6.559,59";97;"R$ 6.975,95";101;115;"R$ 97,46";4;2026-05-26-2026-05-26;67479;42.19%;28824;"R$ 532,30";"R$ 6.657,05";8;2;"R$ 0,00";0;2.14%;46744
by.luanadias;Lv. 4;7190388902812894213;"R$ 4.687,74";64;64;"R$ 4.876,44";67;67;"R$ 188,70";3;3;"R$ 5.218,64";71;"R$ 5.854,91";76;77;"R$ 329,98";5;2026-05-26-2026-05-26;4963;20.72%;12289;"R$ 489,33";"R$ 5.548,62";2;5;"R$ 194,48";2;7.77%;9591
