author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
caiorelha;Lv. 0;7516247718911444024;"R$ 24.993,10";235;248;"R$ 25.171,12";238;251;"R$ 178,02";3;3;"R$ 27.899,49";258;"R$ 28.995,69";264;280;"R$ 448,49";6;2026-05-06-2026-05-06;2388;39.09%;50762;"R$ 2.483,61";"R$ 28.347,98";1;2;"R$ 0,00";0;9.02%;40015
ah.barbra;Lv. 0;6810907592987395077;"R$ 11.198,17";112;112;"R$ 13.018,13";133;133;"R$ 1.819,96";21;21;"R$ 12.448,67";126;"R$ 14.581,67";156;156;"R$ 2.533,45";30;2026-05-06-2026-05-06;2939;52.97%;11339;"R$ 1.127,85";"R$ 14.982,12";3;10;"R$ 0,00";0;11.16%;27605
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 12.785,79";295;304;"R$ 12.785,79";295;304;"R$ 0,00";0;"R$ 13.063,96";313;323;"R$ 13.547,33";313;2026-05-06-2026-05-06;121957;0.00%;0;"R$ 910,10";"R$ 13.547,33";0;7;"R$ 0,00";0;2.68%;695032
_marigil;Lv. 0;6812034214969426949;"R$ 129,60";2;2;"R$ 7.503,98";89;95;"R$ 7.374,38";87;93;"R$ 316,72";4;"R$ 12.466,98";138;144;"R$ 11.440,60";134;2026-05-06-2026-05-06;20497;0.00%;1;"R$ 1.102,90";"R$ 11.757,32";0;2;"R$ 1.985,83";31;6.68%;242853
planosdaka;Lv. 0;7277304865007682566;"R$ 6.949,22";38;39;"R$ 7.115,25";40;41;"R$ 32,03";1;1;"R$ 7.992,55";43;"R$ 8.714,38";45;46;"R$ 32,03";1;2026-05-06-2026-05-06;10631;50.17%;4760;"R$ 721,51";"R$ 8.158,58";1;1;"R$ 0,00";0;10.98%;2177
byadrianams;Lv. 0;7516288332260951046;"R$ 2.050,23";18;18;"R$ 5.964,16";104;106;"R$ 3.913,93";86;88;"R$ 3.270,26";25;"R$ 7.731,13";124;126;"R$ 4.839,79";99;2026-05-06-2026-05-06;13355;30.94%;3950;"R$ 966,40";"R$ 8.110,05";1;2;"R$ 0,00";0;2.81%;129559
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 6.800,60";57;57;"R$ 7.296,31";63;63;"R$ 495,71";6;6;"R$ 7.212,60";62;"R$ 8.556,78";70;74;"R$ 779,05";8;2026-05-06-2026-05-06;9511;15.67%;13603;"R$ 872,05";"R$ 7.991,65";6;5;"R$ 0,00";0;4.80%;7770
ingridsevilha_;Lv. 0;6819753106247992325;"R$ 3.167,80";23;23;"R$ 5.488,32";40;40;"R$ 2.320,52";17;17;"R$ 4.115,88";30;"R$ 7.951,11";55;55;"R$ 3.310,60";25;2026-05-06-2026-05-06;4754;34.38%;2792;"R$ 650,36";"R$ 7.426,48";7;11;"R$ 0,00";0;6.80%;60896
jokimura;Lv. 0;7065151738303267845;"R$ 5.211,21";85;86;"R$ 6.017,52";96;97;"R$ 806,31";11;11;"R$ 5.624,59";90;"R$ 7.169,08";102;103;"R$ 1.056,01";12;2026-05-06-2026-05-06;15276;9.73%;24312;"R$ 718,06";"R$ 6.680,60";1;4;"R$ 327,17";2;4.58%;13444
walker.edu;Lv. 0;6778287145146582021;"R$ 4.694,62";50;51;"R$ 5.101,41";56;57;"R$ 406,79";6;6;"R$ 5.795,83";62;"R$ 6.756,51";72;74;"R$ 656,64";10;2026-05-06-2026-05-06;5454;16.34%;5716;"R$ 681,22";"R$ 6.452,47";2;12;"R$ 0,00";0;6.03%;16209
luanna.gomide;Lv. 0;6807131825984996357;"R$ 4.925,81";46;46;"R$ 4.925,81";46;46;"R$ 0,00";0;0;"R$ 6.452,08";58;"R$ 6.763,74";58;59;"R$ 0,00";0;2026-05-06-2026-05-06;4741;24.55%;14307;"R$ 597,42";"R$ 6.452,08";4;0;"R$ 0,00";0;5.57%;1706
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 4.974,87";63;63;"R$ 5.326,26";68;68;"R$ 351,39";5;5;"R$ 5.055,81";64;"R$ 5.539,00";73;73;"R$ 580,35";9;2026-05-06-2026-05-06;21523;20.38%;7399;"R$ 580,11";"R$ 5.636,16";2;0;"R$ 0,00";0;5.72%;6560
exitus.shop;Lv. 0;7465784835714614278;"R$ 3.917,53";74;78;"R$ 4.615,09";81;85;"R$ 697,56";7;7;"R$ 4.378,97";81;"R$ 5.320,08";90;97;"R$ 876,68";9;2026-05-06-2026-05-06;28384;20.45%;15211;"R$ 577,11";"R$ 5.255,65";4;2;"R$ 1.210,92";15;6.59%;4084
luanageneralii;Lv. 0;6813149653313799173;"R$ 4.019,22";27;28;"R$ 4.526,16";30;31;"R$ 149,90";1;1;"R$ 4.575,48";31;"R$ 5.355,74";35;36;"R$ 203,76";2;2026-05-06-2026-05-06;3108;24.88%;3163;"R$ 699,53";"R$ 5.136,28";4;17;"R$ 0,00";0;3.53%;14998
baacarvalho_;Lv. 0;6807182721396868102;"R$ 2.674,72";47;47;"R$ 4.820,47";96;96;"R$ 2.145,75";49;49;"R$ 2.600,94";46;"R$ 5.257,26";102;102;"R$ 2.451,59";56;2026-05-06-2026-05-06;13685;37.44%;7454;"R$ 428,83";"R$ 5.052,53";3;21;"R$ 0,00";0;3.39%;135696
mairaog;Lv. 0;6789280832538215430;"R$ 1.010,74";8;8;"R$ 3.880,20";75;78;"R$ 2.869,46";67;70;"R$ 1.493,94";12;"R$ 4.585,94";87;90;"R$ 3.292,21";75;2026-05-06-2026-05-06;6583;23.57%;2474;"R$ 354,47";"R$ 4.786,15";1;3;"R$ 0,00";0;4.43%;47923
empoderyas;Lv. 0;6814645518830388229;"R$ 267,24";2;2;"R$ 2.524,96";23;23;"R$ 2.257,72";21;21;"R$ 267,24";2;"R$ 4.921,32";36;36;"R$ 4.300,49";34;2026-05-06-2026-05-06;27419;0.00%;10;"R$ 530,26";"R$ 4.567,73";0;23;"R$ 525,89";5;4.03%;64523
kahrouul;Lv. 0;6812048966706185222;"R$ 3.795,22";12;12;"R$ 4.226,13";19;19;"R$ 430,91";7;7;"R$ 3.795,22";12;"R$ 4.428,92";22;22;"R$ 672,89";10;2026-05-06-2026-05-06;20345;9.22%;11305;"R$ 319,00";"R$ 4.468,11";4;14;"R$ 0,00";0;6.10%;12053
elenaratrindade;Lv. 0;6532062669149618177;"R$ 638,74";5;5;"R$ 2.731,16";29;29;"R$ 2.092,42";24;24;"R$ 794,34";6;"R$ 4.046,19";41;41;"R$ 2.933,98";33;2026-05-06-2026-05-06;28808;36.01%;1258;"R$ 331,08";"R$ 3.902,24";0;0;"R$ 0,00";0;9.20%;25132
jotamatiotti;Lv. 0;6973353133683426309;"R$ 3.601,57";29;31;"R$ 3.631,51";30;32;"R$ 29,94";1;1;"R$ 3.601,57";29;"R$ 3.850,94";30;32;"R$ 29,94";1;2026-05-06-2026-05-06;21966;11.29%;9095;"R$ 394,06";"R$ 3.631,51";7;2;"R$ 140,66";3;3.66%;3334
fefeshopcreator;Lv. 0;7494400210920162309;"R$ 2.209,81";40;40;"R$ 2.862,77";50;50;"R$ 652,96";10;10;"R$ 2.466,26";44;"R$ 3.393,42";59;59;"R$ 999,15";15;2026-05-06-2026-05-06;8240;10.68%;8772;"R$ 303,87";"R$ 3.465,41";4;25;"R$ 0,00";0;4.57%;9221
eu.julioindica;Lv. 0;190350162744147968;"R$ 2.465,25";39;40;"R$ 3.030,33";50;54;"R$ 565,08";11;14;"R$ 2.653,61";43;"R$ 3.265,48";54;58;"R$ 565,08";11;2026-05-06-2026-05-06;16549;7.75%;12848;"R$ 357,43";"R$ 3.218,69";3;1;"R$ 0,00";0;2.43%;7777
byluizdanyell;Lv. 0;6592688737821392901;"R$ 73,21";1;1;"R$ 2.285,77";29;29;"R$ 2.212,56";28;28;"R$ 73,21";1;"R$ 3.321,70";44;44;"R$ 3.128,10";43;2026-05-06-2026-05-06;119996;0.00%;0;"R$ 286,95";"R$ 3.201,31";0;31;"R$ 118,87";2;4.21%;83097
bandeira7616;Lv. 0;7452082627856794630;"R$ 2.329,20";13;22;"R$ 2.329,20";13;22;"R$ 0,00";0;0;"R$ 3.004,38";15;"R$ 3.107,97";15;26;"R$ 0,00";0;2026-05-06-2026-05-06;3812;25.32%;9306;"R$ 277,43";"R$ 3.004,38";3;5;"R$ 0,00";0;8.10%;2235
ester_promoedicas;Lv. 0;7481339450396705797;"R$ 1.327,37";14;14;"R$ 2.206,59";36;36;"R$ 879,22";22;22;"R$ 1.647,08";18;"R$ 3.001,37";43;44;"R$ 1.170,63";25;2026-05-06-2026-05-06;9679;13.39%;2285;"R$ 343,05";"R$ 2.817,71";2;0;"R$ 0,00";0;1.79%;73731
ermoveismontagens;Lv. 0;233138267762692096;"R$ 0,00";0;0;"R$ 2.315,26";65;67;"R$ 2.315,26";65;67;"R$ 0,00";0;"R$ 2.688,06";76;78;"R$ 2.715,31";76;2026-05-06-2026-05-06;7844;0.00%;0;"R$ 240,76";"R$ 2.715,31";0;17;"R$ 0,00";0;3.14%;50308
prifelipe.oficial;Lv. 0;7552538105918653496;"R$ 2.120,32";54;59;"R$ 2.541,73";57;62;"R$ 421,41";3;3;"R$ 2.236,32";56;"R$ 2.673,13";59;64;"R$ 421,41";3;2026-05-06-2026-05-06;9684;19.50%;5919;"R$ 187,95";"R$ 2.657,73";1;1;"R$ 0,00";0;15.08%;42773
byevelynsales;Lv. 0;7351608889702368262;"R$ 2.280,76";25;25;"R$ 2.280,76";25;25;"R$ 0,00";0;0;"R$ 2.480,00";27;"R$ 2.677,11";27;27;"R$ 0,00";0;2026-05-06-2026-05-06;3800;40.80%;2066;"R$ 290,32";"R$ 2.480,00";1;0;"R$ 336,10";6;4.45%;1280
fb_recomenda;Lv. 0;7193061118905435142;"R$ 1.255,00";10;10;"R$ 2.111,83";20;20;"R$ 856,83";10;10;"R$ 1.255,00";10;"R$ 2.687,95";19;19;"R$ 1.186,21";9;2026-05-06-2026-05-06;31615;6.41%;1372;"R$ 226,26";"R$ 2.441,21";1;5;"R$ 0,00";0;7.76%;8094
casatiktokshop;Lv. 0;7279022943836242949;"R$ 2.271,82";25;25;"R$ 2.271,82";25;25;"R$ 0,00";0;0;"R$ 2.430,63";27;"R$ 2.517,89";27;27;"R$ 0,00";0;2026-05-06-2026-05-06;15233;3.99%;15824;"R$ 333,94";"R$ 2.430,63";1;0;"R$ 0,00";0;3.34%;867
juhindicaa;Lv. 0;6809368191572984837;"R$ 1.849,37";14;14;"R$ 2.058,36";18;18;"R$ 208,99";4;4;"R$ 2.114,46";16;"R$ 2.483,18";20;20;"R$ 208,99";4;2026-05-06-2026-05-06;6578;21.32%;4080;"R$ 224,77";"R$ 2.323,45";1;7;"R$ 0,00";0;5.74%;5157
morganafuchter;Lv. 0;6813070438303548421;"R$ 0,00";0;0;"R$ 1.676,01";27;28;"R$ 1.676,01";27;28;"R$ 0,00";0;"R$ 2.230,15";36;37;"R$ 2.217,33";36;2026-05-06-2026-05-06;37732;0.00%;0;"R$ 219,58";"R$ 2.217,33";0;6;"R$ 1.092,04";19;10.76%;144107
jumuriel.a;Lv. 0;7288359799254516741;"R$ 693,36";9;9;"R$ 1.853,97";25;25;"R$ 1.160,61";16;16;"R$ 840,15";11;"R$ 2.090,22";28;28;"R$ 1.266,51";17;2026-05-06-2026-05-06;19877;25.28%;4771;"R$ 207,57";"R$ 2.106,66";1;7;"R$ 0,00";0;5.12%;26654
paulabrigo;Lv. 0;6754367042377892869;"R$ 0,00";0;0;"R$ 1.560,40";37;37;"R$ 1.560,40";37;37;"R$ 0,00";0;"R$ 2.032,53";43;43;"R$ 2.052,11";43;2026-05-06-2026-05-06;17483;0.00%;0;"R$ 182,22";"R$ 2.052,11";0;9;"R$ 397,74";8;4.36%;47347
dicas_daline;Lv. 0;7493168230644270085;"R$ 1.640,17";15;17;"R$ 1.880,50";21;23;"R$ 240,33";6;6;"R$ 1.727,37";16;"R$ 2.127,52";22;24;"R$ 240,33";6;2026-05-06-2026-05-06;9876;13.37%;3015;"R$ 274,62";"R$ 1.967,70";4;8;"R$ 0,00";0;4.20%;4977
