author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
bandeira7616;Lv. 0;7452082627856794630;"R$ 15.121,81";51;59;"R$ 15.489,29";52;61;"R$ 367,48";1;2;"R$ 16.220,35";54;"R$ 15.595,03";55;68;"R$ 367,48";1;2026-05-19-2026-05-19;4696;25.07%;20992;"R$ 1.444,36";"R$ 16.587,83";2;4;"R$ 132,09";2;6.31%;3122
juhindicaa;Lv. 0;6809368191572984837;"R$ 12.356,52";112;113;"R$ 12.678,23";119;120;"R$ 321,71";7;7;"R$ 13.478,39";120;"R$ 14.931,95";128;130;"R$ 397,34";8;2026-05-19-2026-05-19;7372;42.01%;20588;"R$ 1.371,97";"R$ 13.875,73";1;6;"R$ 0,00";0;6.78%;7129
planosdaka;Lv. 0;7277304865007682566;"R$ 11.029,58";76;77;"R$ 11.092,97";79;80;"R$ 20,53";1;1;"R$ 11.460,46";82;"R$ 12.446,15";101;102;"R$ 416,53";17;2026-05-19-2026-05-19;11181;52.88%;8241;"R$ 1.045,68";"R$ 11.919,85";2;0;"R$ 0,00";0;7.59%;2874
_marigil;Lv. 0;6812034214969426949;"R$ 0,00";0;0;"R$ 8.609,50";95;98;"R$ 8.609,50";95;98;"R$ 0,00";0;"R$ 11.561,00";123;130;"R$ 11.324,26";123;2026-05-19-2026-05-19;22067;0.00%;0;"R$ 849,73";"R$ 11.324,26";0;9;"R$ 2.093,17";26;7.73%;361125
thiagofariastestando;Lv. 0;6797526976879313925;"R$ 7.266,31";69;69;"R$ 7.266,31";69;69;"R$ 0,00";0;0;"R$ 7.643,48";73;"R$ 8.126,99";73;73;"R$ 0,00";0;2026-05-19-2026-05-19;4336;14.22%;16018;"R$ 969,60";"R$ 7.643,48";5;0;"R$ 0,00";0;2.03%;688
carlaf.bitencourt;Lv. 0;7203798203405108230;"R$ 6.909,97";93;93;"R$ 7.279,69";99;99;"R$ 297,43";5;5;"R$ 6.904,37";93;"R$ 8.023,57";101;101;"R$ 297,43";5;2026-05-19-2026-05-19;22305;29.08%;14389;"R$ 762,91";"R$ 7.418,67";6;0;"R$ 0,00";0;3.99%;5411
belaechic;Lv. 0;6808183359027741701;"R$ 6.745,00";57;60;"R$ 6.745,00";57;60;"R$ 0,00";0;0;"R$ 7.092,44";60;"R$ 7.881,32";60;63;"R$ 0,00";0;2026-05-19-2026-05-19;65403;32.99%;6651;"R$ 634,80";"R$ 7.092,44";1;8;"R$ 0,00";0;3.16%;15558
abner_mrios;Lv. 0;6812245507281585158;"R$ 6.124,39";55;78;"R$ 6.228,57";56;79;"R$ 104,18";1;1;"R$ 6.501,35";60;"R$ 7.385,65";63;87;"R$ 164,94";3;2026-05-19-2026-05-19;4543;25.55%;10676;"R$ 563,18";"R$ 6.666,29";5;0;"R$ 0,00";0;1.59%;18514
fefeshopcreator;Lv. 0;7494400210920162309;"R$ 3.992,15";57;57;"R$ 4.171,82";60;60;"R$ 179,67";3;3;"R$ 6.150,81";77;"R$ 6.668,91";81;81;"R$ 243,77";4;2026-05-19-2026-05-19;8486;26.86%;5778;"R$ 651,05";"R$ 6.394,58";2;10;"R$ 0,00";0;5.24%;4945
empoderyas;Lv. 0;6814645518830388229;"R$ 4.457,17";42;42;"R$ 5.516,22";53;53;"R$ 1.059,05";11;11;"R$ 4.825,51";45;"R$ 6.587,69";59;59;"R$ 1.518,11";14;2026-05-19-2026-05-19;28678;8.00%;21387;"R$ 580,79";"R$ 6.343,62";4;25;"R$ 0,00";0;4.18%;31084
