author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
mari.belezareal;Lv. 0;7486614588432499717;"R$ 0,00";0;0;"R$ 28.291,99";785;794;"R$ 28.291,99";785;794;"R$ 0,00";0;"R$ 27.352,41";805;814;"R$ 29.132,11";805;2026-05-04-2026-05-04;120081;0.00%;0;"R$ 1.647,92";"R$ 29.132,11";0;9;"R$ 0,00";0;2.61%;1956474
byadrianams;Lv. 0;7516288332260951046;"R$ 11.726,21";78;85;"R$ 16.086,18";182;190;"R$ 4.359,97";104;105;"R$ 14.870,67";100;"R$ 19.814,30";220;229;"R$ 5.313,54";120;2026-05-04-2026-05-04;13183;32.14%;12441;"R$ 2.115,03";"R$ 20.184,21";1;1;"R$ 82,53";1;1.87%;243842
elenaratrindade;Lv. 0;6532062669149618177;"R$ 7.512,49";53;53;"R$ 10.315,63";79;80;"R$ 2.803,14";26;27;"R$ 8.335,45";59;"R$ 12.205,95";89;90;"R$ 3.276,04";30;2026-05-04-2026-05-04;28693;34.14%;18520;"R$ 1.118,51";"R$ 11.611,49";1;0;"R$ 0,00";0;7.47%;29521
planosdaka;Lv. 0;7277304865007682566;"R$ 10.322,83";80;82;"R$ 10.347,00";81;83;"R$ 0,00";0;0;"R$ 10.791,61";86;"R$ 11.618,84";88;90;"R$ 0,00";0;2026-05-04-2026-05-04;10562;43.69%;8944;"R$ 1.069,50";"R$ 10.837,03";2;0;"R$ 0,00";0;7.84%;2092
bdgroupshop;Lv. 0;7477153061481694214;"R$ 8.184,79";16;16;"R$ 8.342,09";17;17;"R$ 0,00";0;0;"R$ 9.503,38";18;"R$ 9.226,47";19;19;"R$ 0,00";0;2026-05-04-2026-05-04;5072;13.46%;9389;"R$ 739,22";"R$ 9.660,68";5;0;"R$ 0,00";0;3.68%;977
_marigil;Lv. 0;6812034214969426949;"R$ 116,76";1;1;"R$ 6.004,42";88;94;"R$ 5.887,66";87;93;"R$ 116,76";1;"R$ 9.405,14";111;119;"R$ 8.959,14";110;2026-05-04-2026-05-04;20405;50.00%;8;"R$ 770,31";"R$ 9.075,90";0;13;"R$ 1.110,89";17;6.41%;198693
jokimura;Lv. 0;7065151738303267845;"R$ 7.365,05";124;124;"R$ 7.836,00";131;131;"R$ 470,95";7;7;"R$ 7.698,46";129;"R$ 8.723,29";137;137;"R$ 548,00";8;2026-05-04-2026-05-04;15099;8.13%;32384;"R$ 880,84";"R$ 8.246,46";1;3;"R$ 0,00";0;4.89%;10856
baacarvalho_;Lv. 0;6807182721396868102;"R$ 5.945,66";99;101;"R$ 7.590,68";131;133;"R$ 1.645,02";32;32;"R$ 6.296,66";103;"R$ 8.328,64";138;140;"R$ 1.712,52";34;2026-05-04-2026-05-04;13547;48.58%;8450;"R$ 726,66";"R$ 8.088,81";2;21;"R$ 0,00";0;3.61%;86389
marcelafranciscato;Lv. 0;6822687419646215174;"R$ 6.758,97";81;81;"R$ 6.933,50";83;83;"R$ 174,53";2;2;"R$ 7.293,67";87;"R$ 8.190,20";90;90;"R$ 315,02";3;2026-05-04-2026-05-04;9446;19.91%;16134;"R$ 779,55";"R$ 7.608,69";3;5;"R$ 0,00";0;4.62%;6560
brendawcreator;Lv. 0;7490010056553923639;"R$ 6.719,62";138;141;"R$ 6.746,52";139;142;"R$ 26,90";1;1;"R$ 7.056,06";144;"R$ 6.803,17";146;150;"R$ 95,45";2;2026-05-04-2026-05-04;3707;26.72%;12475;"R$ 490,99";"R$ 7.151,51";3;0;"R$ 0,00";0;6.89%;1088
