author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
bandeira7616;Lv. 5;7452082627856794630;"R$ 15.631,58";51;70;"R$ 15.690,99";52;72;"R$ 59,41";1;2;"R$ 17.806,24";57;"R$ 17.334,81";58;82;"R$ 59,41";1;2026-05-23-2026-05-23;5182;24.41%;22742;"R$ 1.439,27";"R$ 17.865,65";2;4;"R$ 0,00";0;4.26%;10836
elenaratrindade;Lv. 5;6532062669149618177;"R$ 13.696,77";89;89;"R$ 16.067,88";110;110;"R$ 2.371,11";21;21;"R$ 14.340,31";93;"R$ 18.435,82";119;119;"R$ 3.022,84";26;2026-05-23-2026-05-23;30163;38.61%;31118;"R$ 1.671,76";"R$ 17.363,15";1;0;"R$ 0,00";0;8.33%;48563
samara_1580;Lv. 4;7225327765163492358;"R$ 12.973,64";208;209;"R$ 13.258,20";214;215;"R$ 173,40";2;2;"R$ 13.204,98";212;"R$ 14.352,19";220;221;"R$ 460,39";4;2026-05-23-2026-05-23;44072;25.15%;23800;"R$ 1.345,12";"R$ 13.776,53";2;0;"R$ 0,00";0;9.08%;5958
juhindicaa;Lv. 5;6809368191572984837;"R$ 12.058,13";115;116;"R$ 12.279,81";118;119;"R$ 221,68";3;3;"R$ 13.112,03";125;"R$ 14.744,67";133;134;"R$ 367,10";5;2026-05-23-2026-05-23;7656;37.63%;22365;"R$ 1.305,86";"R$ 13.740,64";2;1;"R$ 0,00";0;5.95%;8054
_marigil;Lv. 5;6812034214969426949;"R$ 3.945,28";80;87;"R$ 9.112,44";146;154;"R$ 5.167,16";66;67;"R$ 4.438,22";84;"R$ 12.284,44";174;184;"R$ 7.509,70";90;2026-05-23-2026-05-23;22735;9.29%;14783;"R$ 1.105,61";"R$ 11.947,92";3;10;"R$ 5.127,93";90;6.58%;394274
thiagofariastestando;Lv. 4;6797526976879313925;"R$ 9.054,63";120;120;"R$ 9.054,63";120;120;"R$ 0,00";0;0;"R$ 9.596,95";127;"R$ 10.341,30";127;127;"R$ 0,00";0;2026-05-23-2026-05-23;4412;14.13%;17365;"R$ 1.064,76";"R$ 9.596,95";3;0;"R$ 0,00";0;3.33%;421
planosdaka;Lv. 5;7277304865007682566;"R$ 7.280,67";54;56;"R$ 7.297,63";55;57;"R$ 16,96";1;1;"R$ 7.686,64";58;"R$ 8.449,69";66;68;"R$ 146,43";8;2026-05-23-2026-05-23;11331;59.77%;3893;"R$ 748,62";"R$ 7.833,07";1;1;"R$ 0,00";0;15.04%;1303
rafaella.samara;Lv. 5;7325890451452740614;"R$ 5.599,02";39;39;"R$ 5.952,94";42;42;"R$ 353,92";3;3;"R$ 6.063,35";43;"R$ 6.961,19";47;47;"R$ 486,99";4;2026-05-23-2026-05-23;5099;23.50%;4179;"R$ 691,51";"R$ 6.550,34";2;0;"R$ 5.992,73";42;6.59%;18866
fefeshopcreator;Lv. 4;7494400210920162309;"R$ 4.503,76";75;75;"R$ 5.193,50";85;85;"R$ 689,74";10;10;"R$ 5.535,35";92;"R$ 6.654,49";105;105;"R$ 882,60";13;2026-05-23-2026-05-23;8623;18.97%;7843;"R$ 665,31";"R$ 6.417,95";3;4;"R$ 0,00";0;7.49%;12157
empoderyas;Lv. 5;6814645518830388229;"R$ 741,16";6;6;"R$ 5.438,31";66;67;"R$ 4.697,15";60;61;"R$ 856,97";7;"R$ 5.910,17";71;72;"R$ 4.958,52";64;2026-05-23-2026-05-23;29372;7.20%;7527;"R$ 482,30";"R$ 5.815,49";6;38;"R$ 59,90";1;3.39%;745550
ah.barbra;Lv. 5;6810907592987395077;"R$ 143,92";2;2;"R$ 4.952,95";73;73;"R$ 4.809,03";71;71;"R$ 143,92";2;"R$ 5.637,60";87;88;"R$ 5.659,17";85;2026-05-23-2026-05-23;4532;0.00%;2;"R$ 510,61";"R$ 5.803,09";0;2;"R$ 0,00";0;8.98%;85841
exitus.shop;Lv. 5;7465784835714614278;"R$ 5.214,85";41;41;"R$ 5.214,85";41;41;"R$ 0,00";0;0;"R$ 5.483,20";43;"R$ 5.856,52";44;44;"R$ 156,73";1;2026-05-23-2026-05-23;28933;33.38%;4523;"R$ 553,09";"R$ 5.639,93";1;0;"R$ 5.357,25";42;3.68%;3669
byluizdanyell;Lv. 4;6592688737821392901;"R$ 2.795,94";30;30;"R$ 4.293,89";51;51;"R$ 1.417,54";20;20;"R$ 2.985,26";32;"R$ 5.551,65";63;63;"R$ 2.324,10";30;2026-05-23-2026-05-23;120348;20.50%;5102;"R$ 526,20";"R$ 5.389,77";3;16;"R$ 0,00";0;4.87%;87798
baacarvalho_;Lv. 4;6807182721396868102;"R$ 312,72";11;11;"R$ 4.995,68";131;132;"R$ 4.682,96";120;121;"R$ 232,92";7;"R$ 5.255,42";137;138;"R$ 5.045,02";130;2026-05-23-2026-05-23;14165;11.84%;3141;"R$ 302,81";"R$ 5.277,94";2;0;"R$ 255,23";8;3.49%;135133
jotamatiotti;Lv. 5;6973353133683426309;"R$ 4.354,81";55;56;"R$ 4.468,56";56;57;"R$ 113,75";1;1;"R$ 5.120,18";65;"R$ 5.509,51";66;67;"R$ 113,75";1;2026-05-23-2026-05-23;22321;26.38%;4423;"R$ 283,17";"R$ 5.233,93";2;1;"R$ 4.639,99";59;3.56%;1096
nathesteta;Lv. 3;6813395814204425222;"R$ 165,99";2;2;"R$ 4.629,83";69;70;"R$ 4.417,14";66;67;"R$ 165,99";2;"R$ 4.832,08";76;77;"R$ 4.869,93";73;2026-05-23-2026-05-23;20502;5.62%;1299;"R$ 322,67";"R$ 5.082,62";3;8;"R$ 165,99";2;3.05%;104874
morganafuchter;Lv. 4;6813070438303548421;"R$ 1.846,59";9;46;"R$ 4.539,34";53;92;"R$ 1.749,81";34;34;"R$ 1.846,59";9;"R$ 4.995,21";59;98;"R$ 2.165,96";39;2026-05-23-2026-05-23;39112;6.99%;6614;"R$ 540,92";"R$ 5.055,39";8;8;"R$ 2.678,31";24;10.89%;168596
mari.belezareal;Lv. 5;7486614588432499717;"R$ 158,76";1;1;"R$ 4.225,85";97;100;"R$ 4.067,09";96;99;"R$ 158,76";1;"R$ 4.575,68";105;110;"R$ 4.565,58";104;2026-05-23-2026-05-23;134234;3.43%;1458;"R$ 348,22";"R$ 4.724,34";2;0;"R$ 158,76";1;2.50%;331672
paulabrigo;Lv. 4;6754367042377892869;"R$ 2.663,37";22;22;"R$ 4.309,78";43;45;"R$ 1.646,41";21;23;"R$ 2.843,17";24;"R$ 4.603,24";47;49;"R$ 1.705,64";23;2026-05-23-2026-05-23;17894;10.56%;1203;"R$ 546,97";"R$ 4.548,81";2;5;"R$ 372,28";8;7.47%;40616
_larissaugc;Lv. 3;7450475249874240517;"R$ 4.391,26";25;26;"R$ 4.391,26";25;26;"R$ 0,00";0;0;"R$ 4.391,26";25;"R$ 4.718,74";25;26;"R$ 0,00";0;2026-05-23-2026-05-23;27303;17.22%;10909;"R$ 403,40";"R$ 4.391,26";3;4;"R$ 0,00";0;4.91%;2526
kahrouul;Lv. 5;6812048966706185222;"R$ 3.626,91";33;35;"R$ 4.032,70";40;42;"R$ 405,79";7;7;"R$ 3.717,89";35;"R$ 4.479,22";43;45;"R$ 477,49";8;2026-05-23-2026-05-23;20847;11.92%;5771;"R$ 507,92";"R$ 4.195,38";5;0;"R$ 3.717,89";35;5.55%;15924
danilatedesco1;Lv. 3;6778298714601178117;"R$ 3.593,36";114;117;"R$ 3.593,36";114;117;"R$ 0,00";0;0;"R$ 3.967,59";125;"R$ 3.753,20";125;128;"R$ 0,00";0;2026-05-23-2026-05-23;5499;12.09%;21417;"R$ 675,32";"R$ 3.967,59";1;1;"R$ 0,00";0;4.44%;450
precisopramim;Lv. 3;7249868912258073606;"R$ 3.380,42";34;36;"R$ 3.470,32";35;37;"R$ 89,90";1;1;"R$ 3.732,06";37;"R$ 3.999,52";38;40;"R$ 89,90";1;2026-05-23-2026-05-23;11509;54.94%;5106;"R$ 347,32";"R$ 3.821,96";1;2;"R$ 0,00";0;3.74%;2752
