author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
bandeira7616;Lv. 5;7452082627856794630;"R$ 15.707,78";54;94;"R$ 15.809,05";55;95;"R$ 101,27";1;1;"R$ 16.762,84";58;"R$ 14.900,36";59;102;"R$ 101,27";1;2026-07-24-2026-07-24;9334;23.14%;21981;"R$ 1.134,92";"R$ 16.864,11";3;0;"R$ 0,00";0;7.61%;4677
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 12.294,68";200;202;"R$ 12.294,68";200;202;"R$ 0,00";0;"R$ 16.517,28";246;249;"R$ 15.610,10";246;2026-07-24-2026-07-24;275786;0.00%;0;"R$ 1.339,38";"R$ 15.610,10";0;21;"R$ 0,00";0;5.88%;534926
dicasdamay62;Lv. 5;7597815478207693832;"R$ 14.561,15";204;205;"R$ 14.629,35";205;206;"R$ 68,20";1;1;"R$ 14.742,72";206;"R$ 14.689,00";209;210;"R$ 203,00";3;2026-07-24-2026-07-24;17140;24.45%;37746;"R$ 1.482,00";"R$ 14.945,72";1;2;"R$ 0,00";0;6.77%;8182
exitus.shop;Lv. 5;7465784835714614278;"R$ 11.081,97";113;113;"R$ 11.296,98";115;115;"R$ 215,01";2;2;"R$ 12.338,55";129;"R$ 13.248,76";131;134;"R$ 215,01";2;2026-07-24-2026-07-24;30934;19.23%;14096;"R$ 1.654,95";"R$ 12.553,56";3;4;"R$ 377,17";5;0.30%;23116
jokimura;Lv. 5;7065151738303267845;"R$ 8.344,94";81;81;"R$ 8.591,44";85;85;"R$ 246,50";4;4;"R$ 9.556,26";91;"R$ 10.746,76";100;101;"R$ 672,59";9;2026-07-24-2026-07-24;21919;38.46%;10423;"R$ 952,42";"R$ 10.228,85";1;5;"R$ 311,95";2;6.69%;8544
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 8.973,18";223;233;"R$ 8.973,18";223;233;"R$ 0,00";0;"R$ 9.845,23";232;242;"R$ 9.127,14";232;2026-07-24-2026-07-24;174244;0.00%;0;"R$ 872,53";"R$ 9.127,14";0;2;"R$ 0,00";0;2.41%;516171
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 8.083,40";59;59;"R$ 8.153,39";60;60;"R$ 69,99";1;1;"R$ 8.362,29";61;"R$ 9.038,41";62;62;"R$ 69,99";1;2026-07-24-2026-07-24;12326;30.94%;13626;"R$ 799,99";"R$ 8.432,28";2;2;"R$ 0,00";0;6.05%;13070
elenaratrindade;Lv. 5;6532062669149618177;"R$ 4.245,02";33;33;"R$ 6.200,07";50;50;"R$ 1.955,05";17;17;"R$ 4.578,67";36;"R$ 7.760,62";60;61;"R$ 2.773,61";24;2026-07-24-2026-07-24;36345;23.72%;11467;"R$ 623,03";"R$ 7.352,28";2;2;"R$ 0,00";0;9.45%;25199
glowfit.club1;Lv. 5;7483243610416464902;"R$ 5.287,69";10;10;"R$ 6.013,98";25;25;"R$ 726,29";15;15;"R$ 6.427,76";11;"R$ 7.194,29";26;26;"R$ 726,29";15;2026-07-24-2026-07-24;7752;6.68%;22733;"R$ 445,36";"R$ 7.154,05";2;12;"R$ 14,95";1;5.01%;20368
bdgroupshop;Lv. 4;7477153061481694214;"R$ 7.002,85";13;13;"R$ 7.002,85";13;13;"R$ 0,00";0;0;"R$ 7.002,85";13;"R$ 6.479,70";13;13;"R$ 0,00";0;2026-07-24-2026-07-24;6501;12.39%;13886;"R$ 424,02";"R$ 7.002,85";7;3;"R$ 0,00";0;3.39%;1624
