author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 5;7597815478207693832;"R$ 24.768,98";351;353;"R$ 26.087,75";368;370;"R$ 1.207,65";15;15;"R$ 25.256,26";358;"R$ 26.552,40";376;378;"R$ 1.272,55";16;2026-07-17-2026-07-17;15945;24.89%;41053;"R$ 2.846,78";"R$ 26.639,93";4;11;"R$ 0,00";0;5.46%;12993
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 246,45";4;4;"R$ 14.067,67";249;253;"R$ 13.821,22";245;249;"R$ 178,97";3;"R$ 18.222,82";295;300;"R$ 17.334,99";292;2026-07-17-2026-07-17;274356;0.00%;0;"R$ 1.360,07";"R$ 17.513,96";0;14;"R$ 0,00";0;5.51%;493444
bandeira7616;Lv. 5;7452082627856794630;"R$ 14.278,30";58;99;"R$ 14.614,00";59;101;"R$ 0,00";0;0;"R$ 15.996,48";68;"R$ 15.888,03";69;114;"R$ 0,00";0;2026-07-17-2026-07-17;8714;24.44%;20892;"R$ 1.614,62";"R$ 16.332,18";2;0;"R$ 0,00";0;10.22%;6656
paulabrigo;Lv. 4;6754367042377892869;"R$ 11.080,06";93;94;"R$ 11.723,48";104;106;"R$ 643,42";11;12;"R$ 12.289,37";103;"R$ 14.824,51";119;122;"R$ 1.233,92";16;2026-07-17-2026-07-17;20523;18.95%;17265;"R$ 1.050,73";"R$ 13.523,29";2;2;"R$ 0,00";0;3.26%;24480
bdgroupshop;Lv. 4;7477153061481694214;"R$ 12.048,83";24;24;"R$ 12.590,04";25;25;"R$ 541,21";1;1;"R$ 12.048,83";24;"R$ 12.277,18";25;25;"R$ 541,21";1;2026-07-17-2026-07-17;6356;14.91%;17765;"R$ 862,89";"R$ 12.590,04";2;0;"R$ 0,00";0;3.20%;594
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 11.355,61";296;298;"R$ 11.355,61";296;298;"R$ 0,00";0;"R$ 13.131,49";321;324;"R$ 12.380,18";321;2026-07-17-2026-07-17;169367;0.00%;0;"R$ 1.055,56";"R$ 12.380,18";0;10;"R$ 0,00";0;2.93%;626854
exitus.shop;Lv. 5;7465784835714614278;"R$ 8.623,77";83;83;"R$ 8.658,67";84;84;"R$ 0,00";0;0;"R$ 10.217,56";95;"R$ 11.031,10";97;99;"R$ 133,72";1;2026-07-17-2026-07-17;30577;13.49%;12060;"R$ 1.353,22";"R$ 10.386,18";3;3;"R$ 162,60";2;0.58%;12757
elenaratrindade;Lv. 5;6532062669149618177;"R$ 7.003,41";108;108;"R$ 9.124,10";126;127;"R$ 2.120,69";18;19;"R$ 7.363,55";112;"R$ 10.262,38";135;136;"R$ 2.678,34";23;2026-07-17-2026-07-17;35761;37.18%;12850;"R$ 1.023,64";"R$ 10.041,89";1;5;"R$ 0,00";0;11.07%;28795
by.luanadias;Lv. 4;7190388902812894213;"R$ 6.874,97";99;99;"R$ 7.402,53";104;104;"R$ 527,56";5;5;"R$ 7.870,01";113;"R$ 8.490,48";119;119;"R$ 566,76";6;2026-07-17-2026-07-17;6497;33.12%;16526;"R$ 767,82";"R$ 8.436,77";2;8;"R$ 0,00";0;8.00%;4050
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 7.129,29";52;52;"R$ 7.472,81";56;56;"R$ 299,48";3;3;"R$ 7.425,71";55;"R$ 8.820,02";62;62;"R$ 738,62";6;2026-07-17-2026-07-17;12008;17.85%;11475;"R$ 884,37";"R$ 8.208,37";5;6;"R$ 0,00";0;4.11%;16174
i.asdicas;Lv. 4;7246645538383381509;"R$ 6.830,59";53;53;"R$ 7.246,39";56;56;"R$ 263,00";2;2;"R$ 7.107,44";55;"R$ 8.043,00";58;58;"R$ 263,00";2;2026-07-17-2026-07-17;7025;1.97%;87049;"R$ 796,26";"R$ 7.523,24";20;0;"R$ 0,00";0;5.58%;3103
edileiaoliveirasantos;Lv. 2;7240754819933488134;"R$ 0,00";0;0;"R$ 6.670,89";214;215;"R$ 6.670,89";214;215;"R$ 0,00";0;"R$ 6.497,22";222;223;"R$ 6.919,73";222;2026-07-17-2026-07-17;6956;0.00%;0;"R$ 553,66";"R$ 6.919,73";0;11;"R$ 0,00";0;5.87%;156169
nayana.stefany;Lv. 4;6810332006409913349;"R$ 6.348,40";130;131;"R$ 6.348,40";130;131;"R$ 0,00";0;0;"R$ 6.456,48";132;"R$ 6.055,98";132;133;"R$ 0,00";0;2026-07-17-2026-07-17;13764;27.94%;10111;"R$ 1.088,48";"R$ 6.456,48";1;0;"R$ 0,00";0;3.46%;693
_marigil;Lv. 5;6812034214969426949;"R$ 0,00";0;0;"R$ 3.843,49";74;79;"R$ 3.843,49";74;79;"R$ 0,00";0;"R$ 6.575,91";109;116;"R$ 6.218,84";109;2026-07-17-2026-07-17;26874;0.00%;0;"R$ 605,28";"R$ 6.218,84";0;0;"R$ 767,61";9;7.63%;232244
planosdaka;Lv. 5;7277304865007682566;"R$ 5.814,38";41;42;"R$ 5.814,38";41;42;"R$ 0,00";0;0;"R$ 6.163,35";48;"R$ 6.627,52";48;49;"R$ 0,00";0;2026-07-17-2026-07-17;13131;56.49%;4240;"R$ 547,14";"R$ 6.163,35";1;0;"R$ 0,00";0;8.97%;368
jotamatiotti;Lv. 5;6973353133683426309;"R$ 5.443,83";9;9;"R$ 5.443,83";9;9;"R$ 0,00";0;0;"R$ 5.443,83";9;"R$ 5.504,67";9;9;"R$ 0,00";0;2026-07-17-2026-07-17;23179;6.93%;11302;"R$ 462,05";"R$ 5.443,83";5;11;"R$ 0,00";0;3.80%;2763
ruanrr92;Lv. 3;6811719934646567941;"R$ 4.293,83";59;59;"R$ 4.837,31";65;66;"R$ 543,48";6;7;"R$ 4.293,83";59;"R$ 4.680,02";65;66;"R$ 543,48";6;2026-07-17-2026-07-17;4422;20.80%;7836;"R$ 443,93";"R$ 4.837,31";3;7;"R$ 0,00";0;2.06%;45007
empoderyas;Lv. 5;6814645518830388229;"R$ 2.608,80";20;20;"R$ 3.689,54";39;39;"R$ 1.080,74";19;19;"R$ 2.861,35";22;"R$ 4.720,53";52;52;"R$ 1.819,62";30;2026-07-17-2026-07-17;33490;7.13%;11863;"R$ 439,11";"R$ 4.680,97";3;22;"R$ 0,00";0;2.22%;176376
alexxcreator;Lv. 5;7568983106017248267;"R$ 4.453,37";10;10;"R$ 4.453,37";10;10;"R$ 0,00";0;0;"R$ 4.453,37";10;"R$ 4.375,99";11;11;"R$ 0,00";0;2026-07-17-2026-07-17;3857;7.98%;6476;"R$ 394,05";"R$ 4.500,56";4;0;"R$ 0,00";0;8.12%;271
ingridsevilha_;Lv. 4;6819753106247992325;"R$ 2.220,80";13;13;"R$ 3.309,16";35;35;"R$ 1.088,36";22;22;"R$ 2.595,72";15;"R$ 4.400,79";40;40;"R$ 1.580,62";25;2026-07-17-2026-07-17;5167;25.84%;2581;"R$ 370,07";"R$ 4.176,34";1;13;"R$ 1.428,63";9;6.56%;27381
maduh_maduh;Lv. 3;6785325983413355525;"R$ 2.803,21";19;19;"R$ 3.522,68";27;28;"R$ 719,47";8;9;"R$ 3.057,32";21;"R$ 4.303,69";31;32;"R$ 1.001,78";10;2026-07-17-2026-07-17;14606;32.58%;18889;"R$ 362,84";"R$ 4.059,10";3;6;"R$ 0,00";0;9.50%;10883
eliel_pereira19;Lv. 4;7620551850345235457;"R$ 0,00";0;0;"R$ 3.374,50";29;29;"R$ 3.374,50";29;29;"R$ 0,00";0;"R$ 3.575,00";30;30;"R$ 3.484,12";30;2026-07-17-2026-07-17;3169;0.00%;0;"R$ 195,98";"R$ 3.484,12";0;3;"R$ 0,00";0;3.22%;125846
dudaabragaa_;Lv. 4;7551623487204131851;"R$ 898,02";3;3;"R$ 2.378,27";41;41;"R$ 1.480,25";38;38;"R$ 1.687,30";6;"R$ 3.571,47";50;50;"R$ 1.669,72";44;2026-07-17-2026-07-17;13339;30.29%;964;"R$ 395,17";"R$ 3.357,02";0;3;"R$ 290,26";4;5.28%;188678
brunacaldeira10;Lv. 4;157417911853293568;"R$ 0,00";0;0;"R$ 2.946,53";56;56;"R$ 2.946,53";56;56;"R$ 0,00";0;"R$ 3.223,53";65;65;"R$ 3.254,27";65;2026-07-17-2026-07-17;74915;0.00%;0;"R$ 269,27";"R$ 3.254,27";0;12;"R$ 0,00";0;4.82%;49628
bdgroupstore;Lv. 2;7486602015772165126;"R$ 3.234,16";7;7;"R$ 3.234,16";7;7;"R$ 0,00";0;0;"R$ 3.234,16";7;"R$ 3.178,00";7;7;"R$ 0,00";0;2026-07-17-2026-07-17;2949;12.88%;2089;"R$ 200,20";"R$ 3.234,16";1;0;"R$ 0,00";0;0.00%;82
geisivibes;Lv. 4;7550508564374569989;"R$ 0,00";0;0;"R$ 2.796,77";56;56;"R$ 2.796,77";56;56;"R$ 0,00";0;"R$ 3.444,98";64;65;"R$ 3.215,46";64;2026-07-17-2026-07-17;16326;0.00%;0;"R$ 299,05";"R$ 3.215,46";0;11;"R$ 0,00";0;4.36%;103922
mayaraspiropulos;Lv. 2;6807747832977851398;"R$ 0,00";0;0;"R$ 4.073,16";17;17;"R$ 4.073,16";17;17;"R$ 0,00";0;"R$ 3.281,60";14;14;"R$ 3.213,96";14;2026-07-17-2026-07-17;9179;0.00%;0;"R$ 170,34";"R$ 3.213,96";0;0;"R$ 0,00";0;7.42%;32396
carlos_indica;Lv. 4;6797026394187678725;"R$ 598,36";24;24;"R$ 2.822,39";128;133;"R$ 2.107,45";99;104;"R$ 755,13";31;"R$ 3.093,70";143;149;"R$ 2.319,51";107;2026-07-17-2026-07-17;16291;23.28%;5452;"R$ 255,17";"R$ 3.191,22";1;10;"R$ 0,00";0;4.37%;99682
dicassda_ana;Lv. 3;7579733705541223435;"R$ 0,00";0;0;"R$ 3.091,72";95;96;"R$ 3.091,72";95;96;"R$ 0,00";0;"R$ 3.277,05";95;96;"R$ 3.103,77";95;2026-07-17-2026-07-17;3801;0.00%;0;"R$ 151,62";"R$ 3.103,77";0;6;"R$ 0,00";0;4.04%;265714
jokimura;Lv. 5;7065151738303267845;"R$ 2.171,95";19;19;"R$ 2.586,74";26;26;"R$ 414,79";7;7;"R$ 2.476,56";22;"R$ 3.255,89";31;31;"R$ 521,52";9;2026-07-17-2026-07-17;21257;19.30%;13272;"R$ 261,91";"R$ 2.998,08";1;6;"R$ 0,00";0;3.55%;12778
achadosdamilas2;Lv. 3;7617865259235574800;"R$ 2.757,05";109;113;"R$ 2.783,04";110;114;"R$ 25,99";1;1;"R$ 2.920,73";115;"R$ 3.001,47";116;120;"R$ 25,99";1;2026-07-17-2026-07-17;6131;6.75%;35189;"R$ 270,47";"R$ 2.946,72";5;0;"R$ 0,00";0;2.51%;716
morganafuchter;Lv. 4;6813070438303548421;"R$ 2.314,00";2;2;"R$ 2.509,85";5;5;"R$ 195,85";3;3;"R$ 2.314,00";2;"R$ 2.791,84";8;8;"R$ 396,58";6;2026-07-17-2026-07-17;40236;7.01%;10840;"R$ 113,62";"R$ 2.710,58";1;0;"R$ 80,00";1;12.05%;43824
nathesteta;Lv. 5;6813395814204425222;"R$ 0,00";0;0;"R$ 2.533,72";41;43;"R$ 2.533,72";41;43;"R$ 0,00";0;"R$ 2.543,58";44;47;"R$ 2.670,03";44;2026-07-17-2026-07-17;29750;0.00%;0;"R$ 211,21";"R$ 2.670,03";0;6;"R$ 754,88";12;3.05%;91921
mayannavilarins;Lv. 3;6822326778146161669;"R$ 2.134,23";29;29;"R$ 2.487,71";34;34;"R$ 353,48";5;5;"R$ 2.134,23";29;"R$ 2.857,39";36;36;"R$ 510,30";7;2026-07-17-2026-07-17;3049;13.60%;5192;"R$ 246,00";"R$ 2.644,53";1;2;"R$ 0,00";0;4.30%;8427
byluizdanyell;Lv. 5;6592688737821392901;"R$ 399,84";4;4;"R$ 1.879,82";17;17;"R$ 1.479,98";13;13;"R$ 399,84";4;"R$ 2.782,52";23;23;"R$ 2.215,95";19;2026-07-17-2026-07-17;121567;23.13%;2693;"R$ 254,88";"R$ 2.615,79";1;23;"R$ 0,00";0;5.26%;48773
byadrianams;Lv. 4;7516288332260951046;"R$ 338,59";2;2;"R$ 2.162,69";21;21;"R$ 1.824,10";19;19;"R$ 338,59";2;"R$ 2.629,79";22;22;"R$ 2.149,23";20;2026-07-17-2026-07-17;15633;0.00%;0;"R$ 294,18";"R$ 2.487,82";0;1;"R$ 0,00";0;4.00%;28370
paulinha_shop;Lv. 2;7089188538747700229;"R$ 0,00";0;0;"R$ 2.274,01";76;76;"R$ 2.274,01";76;76;"R$ 0,00";0;"R$ 2.269,47";82;82;"R$ 2.456,08";82;2026-07-17-2026-07-17;5373;0.00%;0;"R$ 159,61";"R$ 2.456,08";0;4;"R$ 0,00";0;4.57%;95556
_gaabimarques;Lv. 5;7112933341599826949;"R$ 0,00";0;0;"R$ 2.304,13";72;73;"R$ 2.304,13";72;73;"R$ 0,00";0;"R$ 2.496,45";78;80;"R$ 2.404,29";78;2026-07-17-2026-07-17;20369;0.00%;0;"R$ 216,50";"R$ 2.404,29";0;24;"R$ 0,00";0;4.55%;108769
paafurtadoo;Lv. 3;6807453333042447366;"R$ 2.256,94";42;42;"R$ 2.256,94";42;42;"R$ 0,00";0;0;"R$ 2.276,84";43;"R$ 2.447,95";45;45;"R$ 55,89";2;2026-07-17-2026-07-17;3275;26.31%;5693;"R$ 257,29";"R$ 2.332,73";2;0;"R$ 0,00";0;5.02%;6926
rafaelmunarocreator;Lv. 4;7094338910360372229;"R$ 0,00";0;0;"R$ 2.048,44";29;30;"R$ 2.048,44";29;30;"R$ 0,00";0;"R$ 2.305,68";34;35;"R$ 2.308,24";34;2026-07-17-2026-07-17;18310;0.00%;0;"R$ 109,06";"R$ 2.308,24";0;32;"R$ 0,00";0;1.27%;80403
armandoindica;Lv. 4;7510670089017443334;"R$ 0,00";0;0;"R$ 2.297,58";32;36;"R$ 2.297,58";32;36;"R$ 0,00";0;"R$ 2.276,77";32;36;"R$ 2.269,57";32;2026-07-17-2026-07-17;28248;0.00%;2;"R$ 146,92";"R$ 2.269,57";0;4;"R$ 0,00";0;3.34%;41830
henrickcosan;Lv. 3;7063144352868336646;"R$ 0,00";0;0;"R$ 1.827,89";30;30;"R$ 1.827,89";30;30;"R$ 0,00";0;"R$ 2.126,34";30;30;"R$ 2.029,65";30;2026-07-17-2026-07-17;186753;0.00%;0;"R$ 141,41";"R$ 2.029,65";0;4;"R$ 0,00";0;2.52%;77664
afamilialemos;Lv. 3;7323377296882287621;"R$ 1.145,72";55;55;"R$ 1.668,09";71;72;"R$ 522,37";16;17;"R$ 1.231,30";57;"R$ 1.826,98";74;75;"R$ 588,21";17;2026-07-17-2026-07-17;2525;29.05%;3466;"R$ 129,33";"R$ 1.819,51";1;5;"R$ 0,00";0;6.29%;9602
jainybreder;Lv. 4;6642234880195657734;"R$ 1.632,39";2;2;"R$ 1.632,39";2;2;"R$ 0,00";0;0;"R$ 1.803,91";3;"R$ 1.785,89";3;3;"R$ 0,00";0;2026-07-17-2026-07-17;12422;9.48%;8394;"R$ 113,50";"R$ 1.803,91";2;0;"R$ 0,00";0;1.55%;388
nanideoliveira741;Lv. 3;6759986285148439558;"R$ 1.336,36";17;17;"R$ 1.515,44";29;29;"R$ 179,08";12;12;"R$ 1.336,36";17;"R$ 1.818,36";32;33;"R$ 412,17";15;2026-07-17-2026-07-17;5253;8.84%;8428;"R$ 145,20";"R$ 1.748,53";2;2;"R$ 0,00";0;4.51%;6693
rafaella.samara;Lv. 5;7325890451452740614;"R$ 0,00";0;0;"R$ 1.497,42";13;13;"R$ 1.497,42";13;13;"R$ 134,99";1;"R$ 1.785,31";15;15;"R$ 1.606,42";14;2026-07-17-2026-07-17;6470;200.00%;1;"R$ 137,16";"R$ 1.741,41";0;9;"R$ 0,00";0;4.21%;15307
_danielagcia;Lv. 3;6795972639041111046;"R$ 362,42";6;6;"R$ 393,13";7;7;"R$ 30,71";1;1;"R$ 362,42";6;"R$ 1.749,74";9;9;"R$ 1.259,71";3;2026-07-17-2026-07-17;5160;7.77%;1249;"R$ 72,89";"R$ 1.622,13";2;1;"R$ 0,00";0;8.70%;7550
daianapoggi2;Lv. 3;6801471131868283910;"R$ 0,00";0;0;"R$ 1.340,53";31;31;"R$ 1.340,53";31;31;"R$ 0,00";0;"R$ 1.577,65";33;33;"R$ 1.589,93";33;2026-07-17-2026-07-17;28209;0.00%;0;"R$ 113,93";"R$ 1.589,93";0;4;"R$ 0,00";0;6.09%;69867
nanda_diasugc;Lv. 3;6752499113714418694;"R$ 0,00";0;0;"R$ 1.487,30";54;54;"R$ 1.487,30";54;54;"R$ 0,00";0;"R$ 1.539,36";57;57;"R$ 1.587,04";57;2026-07-17-2026-07-17;2250;0.00%;0;"R$ 96,31";"R$ 1.587,04";0;17;"R$ 0,00";0;1.49%;133383
mairaog;Lv. 4;6789280832538215430;"R$ 661,11";7;7;"R$ 1.456,22";33;34;"R$ 795,11";26;27;"R$ 661,11";7;"R$ 1.526,38";35;36;"R$ 852,99";28;2026-07-17-2026-07-17;21289;20.55%;2555;"R$ 141,06";"R$ 1.514,10";1;3;"R$ 0,00";0;3.33%;69768
