author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 6;7597815478207693832;"R$ 30.925,88";440;442;"R$ 31.263,20";443;445;"R$ 337,32";3;3;"R$ 31.877,18";452;"R$ 32.425,60";457;459;"R$ 637,92";5;2026-07-29-2026-07-29;18347;30.65%;58629;"R$ 3.017,76";"R$ 32.515,10";3;2;"R$ 0,00";0;8.10%;8258
bdgroupshop;Lv. 5;7477153061481694214;"R$ 14.655,54";25;25;"R$ 15.765,44";26;26;"R$ 1.109,90";1;1;"R$ 15.171,13";27;"R$ 15.857,47";28;28;"R$ 1.109,90";1;2026-07-29-2026-07-29;6628;16.68%;14704;"R$ 1.170,74";"R$ 16.281,03";2;2;"R$ 84,90";1;5.14%;1207
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 12.222,38";193;193;"R$ 12.222,38";193;193;"R$ 0,00";0;"R$ 15.553,56";235;235;"R$ 15.032,27";235;2026-07-29-2026-07-29;276851;0.00%;0;"R$ 1.169,01";"R$ 15.032,27";0;21;"R$ 0,00";0;6.69%;420293
exitus.shop;Lv. 5;7465784835714614278;"R$ 14.052,60";130;133;"R$ 14.052,60";130;133;"R$ 0,00";0;0;"R$ 14.901,46";147;"R$ 16.301,65";148;151;"R$ 126,20";1;2026-07-29-2026-07-29;30946;21.66%;15094;"R$ 1.909,96";"R$ 15.027,66";4;1;"R$ 1.306,96";16;0.43%;17114
maduh_maduh;Lv. 4;6785325983413355525;"R$ 11.423,74";153;155;"R$ 11.849,37";159;161;"R$ 425,63";6;6;"R$ 11.792,71";158;"R$ 12.993,78";166;168;"R$ 516,58";8;2026-07-29-2026-07-29;14957;16.84%;21773;"R$ 1.156,17";"R$ 12.309,29";2;0;"R$ 89,99";1;7.76%;13125
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 10.534,67";274;276;"R$ 10.534,67";274;276;"R$ 0,00";0;"R$ 12.953,59";302;306;"R$ 12.044,23";302;2026-07-29-2026-07-29;177303;0.00%;0;"R$ 1.118,62";"R$ 12.044,23";0;1;"R$ 0,00";0;1.71%;765311
arianyoliveira_creator;Lv. 5;6610367135011307526;"R$ 0,00";0;0;"R$ 8.099,21";209;212;"R$ 8.099,21";209;212;"R$ 0,00";0;"R$ 9.398,61";242;245;"R$ 9.397,24";242;2026-07-29-2026-07-29;50466;0.00%;0;"R$ 531,24";"R$ 9.397,24";0;16;"R$ 0,00";0;3.81%;532138
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 7.216,31";63;63;"R$ 7.338,57";64;64;"R$ 122,26";1;1;"R$ 7.825,88";68;"R$ 8.844,08";71;71;"R$ 394,38";3;2026-07-29-2026-07-29;12463;22.28%;12296;"R$ 763,45";"R$ 8.220,26";4;8;"R$ 0,00";0;7.27%;6344
geisivibes;Lv. 4;7550508564374569989;"R$ 0,00";0;0;"R$ 5.647,24";134;134;"R$ 5.647,24";134;134;"R$ 0,00";0;"R$ 7.011,73";151;151;"R$ 6.427,10";151;2026-07-29-2026-07-29;16918;0.00%;0;"R$ 471,79";"R$ 6.427,10";0;0;"R$ 0,00";0;2.60%;293476
viral.que.vende;Lv. 4;7173873428784677894;"R$ 5.137,50";85;87;"R$ 5.439,41";90;92;"R$ 301,91";5;5;"R$ 5.631,61";94;"R$ 6.038,33";102;104;"R$ 309,13";5;2026-07-29-2026-07-29;9831;17.69%;9165;"R$ 569,80";"R$ 6.044,76";6;3;"R$ 0,00";0;6.58%;4559
i.asdicas;Lv. 5;7246645538383381509;"R$ 5.941,97";46;46;"R$ 5.941,97";46;46;"R$ 0,00";0;0;"R$ 5.941,97";46;"R$ 6.381,00";46;46;"R$ 0,00";0;2026-07-29-2026-07-29;8808;3.27%;90024;"R$ 562,67";"R$ 5.941,97";17;0;"R$ 0,00";0;4.76%;1344
elenaratrindade;Lv. 5;6532062669149618177;"R$ 3.492,61";32;32;"R$ 5.233,88";46;46;"R$ 1.741,27";14;14;"R$ 3.698,14";34;"R$ 5.806,24";50;50;"R$ 1.843,47";16;2026-07-29-2026-07-29;36517;16.34%;18220;"R$ 475,71";"R$ 5.541,61";5;0;"R$ 0,00";0;9.45%;27328
dayinventando;Lv. 5;7041769669912904709;"R$ 4.420,59";97;100;"R$ 4.540,72";99;102;"R$ 120,13";2;2;"R$ 4.547,08";100;"R$ 4.832,54";103;106;"R$ 216,50";3;2026-07-29-2026-07-29;12535;12.66%;14876;"R$ 476,39";"R$ 4.763,58";4;1;"R$ 0,00";0;8.26%;2192
_marigil;Lv. 5;6812034214969426949;"R$ 0,00";0;0;"R$ 3.294,37";51;57;"R$ 3.294,37";51;57;"R$ 0,00";0;"R$ 4.842,02";72;78;"R$ 4.709,00";72;2026-07-29-2026-07-29;27986;0.00%;0;"R$ 406,22";"R$ 4.709,00";0;2;"R$ 193,49";3;7.36%;155190
eliel_pereira19;Lv. 5;7620551850345235457;"R$ 0,00";0;0;"R$ 3.393,66";31;31;"R$ 3.393,66";31;31;"R$ 0,00";0;"R$ 4.235,44";36;36;"R$ 3.924,89";36;2026-07-29-2026-07-29;3400;0.00%;0;"R$ 238,52";"R$ 3.924,89";0;2;"R$ 0,00";0;2.25%;116013
morganafuchter;Lv. 4;6813070438303548421;"R$ 0,00";0;0;"R$ 3.071,40";54;58;"R$ 3.071,40";54;58;"R$ 0,00";0;"R$ 3.714,51";58;62;"R$ 3.563,74";58;2026-07-29-2026-07-29;40350;0.00%;0;"R$ 236,05";"R$ 3.563,74";0;0;"R$ 332,14";7;10.01%;87977
nayana.stefany;Lv. 4;6810332006409913349;"R$ 3.342,40";69;70;"R$ 3.342,40";69;70;"R$ 0,00";0;0;"R$ 3.556,74";73;"R$ 3.386,60";73;74;"R$ 0,00";0;2026-07-29-2026-07-29;14008;14.57%;9101;"R$ 609,44";"R$ 3.556,74";3;1;"R$ 0,00";0;3.40%;530
jokimura;Lv. 5;7065151738303267845;"R$ 2.232,85";17;18;"R$ 2.784,87";24;25;"R$ 295,34";4;4;"R$ 2.415,25";18;"R$ 3.587,08";28;29;"R$ 295,34";4;2026-07-29-2026-07-29;22256;21.93%;10366;"R$ 295,98";"R$ 3.398,65";1;5;"R$ 0,00";0;6.62%;7935
realmente_thais;Lv. 5;6830838183241532422;"R$ 3.119,86";15;15;"R$ 3.294,35";17;17;"R$ 174,49";2;2;"R$ 3.119,86";15;"R$ 3.527,99";17;17;"R$ 174,49";2;2026-07-29-2026-07-29;14547;3.76%;12849;"R$ 255,77";"R$ 3.294,35";1;0;"R$ 0,00";0;7.50%;787
kahrouul;Lv. 6;6812048966706185222;"R$ 1.371,19";4;4;"R$ 2.421,03";7;8;"R$ 1.049,84";3;4;"R$ 2.126,80";5;"R$ 3.321,03";8;9;"R$ 1.049,84";3;2026-07-29-2026-07-29;26009;7.37%;7189;"R$ 237,07";"R$ 3.176,64";4;1;"R$ 90,12";1;8.76%;3425
byluizdanyell;Lv. 5;6592688737821392901;"R$ 0,00";0;0;"R$ 2.510,95";20;20;"R$ 2.510,95";20;20;"R$ 0,00";0;"R$ 3.409,04";24;24;"R$ 3.170,87";24;2026-07-29-2026-07-29;121676;0.00%;0;"R$ 289,28";"R$ 3.170,87";0;0;"R$ 0,00";0;8.66%;91049
dicassda_ana;Lv. 4;7579733705541223435;"R$ 0,00";0;0;"R$ 2.676,75";80;80;"R$ 2.676,75";80;80;"R$ 0,00";0;"R$ 3.086,74";88;89;"R$ 2.995,08";88;2026-07-29-2026-07-29;4328;0.00%;0;"R$ 173,52";"R$ 2.995,08";0;2;"R$ 0,00";0;4.55%;154071
glowfit.club1;Lv. 5;7483243610416464902;"R$ 1.066,12";17;17;"R$ 2.148,67";44;44;"R$ 1.082,55";27;27;"R$ 1.529,13";24;"R$ 2.893,02";56;56;"R$ 1.387,08";32;2026-07-29-2026-07-29;8565;18.63%;3462;"R$ 217,09";"R$ 2.916,21";0;10;"R$ 0,00";0;4.37%;31438
jotamatiotti;Lv. 5;6973353133683426309;"R$ 2.676,90";6;6;"R$ 2.774,19";7;7;"R$ 97,29";1;1;"R$ 2.676,90";6;"R$ 3.105,93";7;7;"R$ 97,29";1;2026-07-29-2026-07-29;23290;11.94%;3944;"R$ 211,89";"R$ 2.774,19";3;6;"R$ 0,00";0;1.97%;2792
_gaabimarques;Lv. 5;7112933341599826949;"R$ 0,00";0;0;"R$ 2.176,66";64;64;"R$ 2.176,66";64;64;"R$ 0,00";0;"R$ 2.750,25";69;70;"R$ 2.564,81";68;2026-07-29-2026-07-29;22089;0.00%;0;"R$ 204,49";"R$ 2.666,41";0;17;"R$ 0,00";0;7.76%;95876
mairaog;Lv. 4;6789280832538215430;"R$ 645,98";9;9;"R$ 2.025,44";50;50;"R$ 1.379,46";41;41;"R$ 685,88";10;"R$ 2.593,61";59;59;"R$ 1.784,11";49;2026-07-29-2026-07-29;24667;19.60%;4261;"R$ 225,00";"R$ 2.469,99";3;6;"R$ 64,22";1;2.69%;108336
elisdlpereira;Lv. 4;7566023901030827064;"R$ 2.391,63";3;3;"R$ 2.391,63";3;3;"R$ 0,00";0;0;"R$ 2.391,63";3;"R$ 2.347,03";3;3;"R$ 0,00";0;2026-07-29-2026-07-29;4156;7.41%;8880;"R$ 200,66";"R$ 2.391,63";3;2;"R$ 0,00";0;13.73%;3138
nathesteta;Lv. 5;6813395814204425222;"R$ 0,00";0;0;"R$ 2.447,15";49;53;"R$ 2.447,15";49;53;"R$ 0,00";0;"R$ 2.375,17";48;52;"R$ 2.372,19";48;2026-07-29-2026-07-29;31319;0.00%;0;"R$ 203,10";"R$ 2.372,19";0;5;"R$ 281,78";5;2.65%;80966
ingridsevilha_;Lv. 4;6819753106247992325;"R$ 0,00";0;0;"R$ 655,77";14;14;"R$ 655,77";14;14;"R$ 83,24";1;"R$ 2.206,03";21;21;"R$ 2.065,54";20;2026-07-29-2026-07-29;5202;0.00%;0;"R$ 146,08";"R$ 2.148,78";0;2;"R$ 451,29";3;6.66%;29519
rodrigo.foschini;Lv. 3;7475452801314767889;"R$ 1.967,22";11;11;"R$ 1.967,22";11;11;"R$ 0,00";0;0;"R$ 1.967,22";11;"R$ 2.253,90";11;11;"R$ 0,00";0;2026-07-29-2026-07-29;2133;16.30%;1742;"R$ 253,55";"R$ 1.967,22";3;0;"R$ 0,00";0;3.87%;284
bruna.burni;Lv. 3;6877595125426570245;"R$ 1.846,08";29;29;"R$ 1.945,82";31;31;"R$ 99,74";2;2;"R$ 1.846,08";29;"R$ 2.006,46";31;31;"R$ 99,74";2;2026-07-29-2026-07-29;14377;25.22%;12863;"R$ 164,69";"R$ 1.945,82";2;2;"R$ 0,00";0;7.39%;1326
alexxcreator;Lv. 5;7568983106017248267;"R$ 1.893,86";5;5;"R$ 1.893,86";5;5;"R$ 0,00";0;0;"R$ 1.893,86";5;"R$ 1.997,51";5;5;"R$ 0,00";0;2026-07-29-2026-07-29;4111;7.89%;5929;"R$ 154,05";"R$ 1.893,86";3;0;"R$ 0,00";0;7.91%;430
