author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 5;7597815478207693832;"R$ 25.521,98";347;349;"R$ 26.405,14";358;360;"R$ 883,16";11;11;"R$ 26.270,82";356;"R$ 26.908,90";367;369;"R$ 934,24";11;2026-07-10-2026-07-10;15099;23.11%;53593;"R$ 2.829,59";"R$ 27.205,06";4;2;"R$ 0,00";0;6.35%;17521
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 113,45";2;2;"R$ 17.993,31";311;315;"R$ 17.814,96";308;312;"R$ 171,42";3;"R$ 24.188,95";395;400;"R$ 22.921,00";391;2026-07-10-2026-07-10;272749;0.00%;0;"R$ 1.727,26";"R$ 23.157,32";0;14;"R$ 0,00";0;4.83%;694911
paulabrigo;Lv. 4;6754367042377892869;"R$ 18.522,10";155;155;"R$ 19.452,24";174;175;"R$ 930,14";19;20;"R$ 19.429,50";165;"R$ 23.171,08";190;191;"R$ 1.271,92";24;2026-07-10-2026-07-10;20194;18.01%;21261;"R$ 1.681,47";"R$ 20.758,01";1;2;"R$ 0,00";0;5.07%;27392
milenarzb;Lv. 4;7148901470980473861;"R$ 15.260,78";114;120;"R$ 15.791,48";118;124;"R$ 530,70";4;4;"R$ 15.674,85";118;"R$ 18.145,77";123;130;"R$ 530,70";4;2026-07-10-2026-07-10;4761;15.59%;25875;"R$ 647,48";"R$ 16.268,85";5;6;"R$ 0,00";0;8.03%;21266
baacarvalho_;Lv. 4;6807182721396868102;"R$ 13.858,77";347;353;"R$ 13.993,00";349;355;"R$ 134,23";2;2;"R$ 14.668,57";368;"R$ 14.992,38";372;378;"R$ 195,32";3;2026-07-10-2026-07-10;15340;28.83%;24034;"R$ 1.089,63";"R$ 14.913,07";2;18;"R$ 0,00";0;8.34%;18956
_marigil;Lv. 5;6812034214969426949;"R$ 35,31";1;1;"R$ 9.285,13";214;223;"R$ 9.249,82";213;222;"R$ 35,31";1;"R$ 12.506,20";259;266;"R$ 11.967,69";258;2026-07-10-2026-07-10;26168;0.00%;0;"R$ 1.169,13";"R$ 12.003,00";0;25;"R$ 288,79";3;7.51%;480697
eliel_pereira19;Lv. 4;7620551850345235457;"R$ 0,00";0;0;"R$ 10.766,67";103;103;"R$ 10.766,67";103;103;"R$ 0,00";0;"R$ 12.854,80";113;113;"R$ 11.811,46";113;2026-07-10-2026-07-10;2937;0.00%;0;"R$ 805,20";"R$ 11.811,46";0;1;"R$ 0,00";0;2.11%;378248
exitus.shop;Lv. 5;7465784835714614278;"R$ 8.123,23";71;74;"R$ 9.237,89";80;83;"R$ 1.114,66";9;9;"R$ 9.769,85";89;"R$ 11.653,35";98;102;"R$ 1.115,80";9;2026-07-10-2026-07-10;30360;10.55%;11657;"R$ 1.506,84";"R$ 10.885,65";2;4;"R$ 117,01";1;0.58%;35375
elenaratrindade;Lv. 5;6532062669149618177;"R$ 8.561,08";70;71;"R$ 9.552,63";80;81;"R$ 991,55";10;10;"R$ 9.299,98";76;"R$ 11.896,84";93;94;"R$ 1.333,96";15;2026-07-10-2026-07-10;35143;27.96%;19698;"R$ 950,27";"R$ 10.870,94";5;2;"R$ 0,00";0;9.48%;26816
planosdaka;Lv. 5;7277304865007682566;"R$ 10.232,30";66;67;"R$ 10.355,70";67;68;"R$ 0,00";0;0;"R$ 10.568,20";75;"R$ 11.801,71";76;77;"R$ 0,00";0;2026-07-10-2026-07-10;12875;50.95%;7342;"R$ 974,54";"R$ 10.691,60";2;0;"R$ 0,00";0;3.85%;494
