author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 615,06";11;11;"R$ 16.667,34";290;293;"R$ 16.052,28";279;282;"R$ 726,14";13;"R$ 20.836,24";349;351;"R$ 19.389,68";336;2026-07-12-2026-07-12;273236;21.03%;9350;"R$ 1.540,76";"R$ 20.115,82";3;21;"R$ 0,00";0;4.42%;757831
glowfit.club1;Lv. 5;7483243610416464902;"R$ 17.626,66";142;142;"R$ 19.090,40";164;164;"R$ 1.463,74";22;22;"R$ 17.862,97";143;"R$ 21.934,66";175;175;"R$ 2.087,68";32;2026-07-12-2026-07-12;7405;19.23%;26893;"R$ 2.265,29";"R$ 19.950,65";1;11;"R$ 0,00";0;5.45%;36032
elenaratrindade;Lv. 5;6532062669149618177;"R$ 12.817,01";104;104;"R$ 15.300,35";127;127;"R$ 2.338,84";22;22;"R$ 13.557,57";110;"R$ 18.038,96";142;142;"R$ 3.348,00";31;2026-07-12-2026-07-12;35358;27.20%;25291;"R$ 1.502,39";"R$ 17.050,07";6;0;"R$ 0,00";0;8.63%;33214
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 14.384,58";133;133;"R$ 15.114,18";139;139;"R$ 729,60";6;6;"R$ 15.517,45";142;"R$ 19.113,99";150;150;"R$ 978,55";8;2026-07-12-2026-07-12;11793;23.98%;19918;"R$ 1.713,15";"R$ 16.496,00";1;1;"R$ 0,00";0;4.09%;30127
exitus.shop;Lv. 5;7465784835714614278;"R$ 11.655,25";120;124;"R$ 11.703,03";121;125;"R$ 47,78";1;1;"R$ 13.500,97";141;"R$ 13.692,52";142;147;"R$ 47,78";1;2026-07-12-2026-07-12;30452;10.20%;22440;"R$ 1.848,00";"R$ 13.548,75";2;0;"R$ 106,07";1;3.08%;2336
i.asdicas;Lv. 4;7246645538383381509;"R$ 12.564,59";90;91;"R$ 12.564,59";90;91;"R$ 0,00";0;0;"R$ 12.543,81";89;"R$ 12.531,00";89;90;"R$ 0,00";0;2026-07-12-2026-07-12;6257;2.65%;135392;"R$ 1.205,38";"R$ 12.543,81";21;0;"R$ 0,00";0;6.07%;2321
planosdaka;Lv. 5;7277304865007682566;"R$ 8.889,35";73;75;"R$ 8.912,51";74;76;"R$ 0,00";0;0;"R$ 10.179,78";89;"R$ 11.119,84";90;92;"R$ 0,00";0;2026-07-12-2026-07-12;12967;53.25%;6224;"R$ 926,12";"R$ 10.202,94";1;0;"R$ 0,00";0;5.51%;563
eliel_pereira19;Lv. 4;7620551850345235457;"R$ 0,00";0;0;"R$ 7.961,28";73;74;"R$ 7.961,28";73;74;"R$ 0,00";0;"R$ 9.474,70";82;83;"R$ 8.905,63";82;2026-07-12-2026-07-12;3026;0.00%;0;"R$ 543,18";"R$ 8.905,63";0;0;"R$ 0,00";0;2.60%;217423
_marigil;Lv. 5;6812034214969426949;"R$ 40,49";1;1;"R$ 5.490,50";74;80;"R$ 5.450,01";73;79;"R$ 40,49";1;"R$ 8.740,99";107;115;"R$ 8.201,08";106;2026-07-12-2026-07-12;26364;0.00%;1;"R$ 711,13";"R$ 8.241,57";0;0;"R$ 483,40";3;3.97%;393512
caiorelha;Lv. 4;7516247718911444024;"R$ 7.874,91";19;20;"R$ 7.874,91";19;20;"R$ 0,00";0;0;"R$ 7.874,91";19;"R$ 8.437,58";19;20;"R$ 0,00";0;2026-07-12-2026-07-12;2953;14.05%;11066;"R$ 438,19";"R$ 7.874,91";1;10;"R$ 0,00";0;8.33%;8960
baacarvalho_;Lv. 4;6807182721396868102;"R$ 6.215,19";156;157;"R$ 6.448,34";160;161;"R$ 233,15";4;4;"R$ 7.116,56";178;"R$ 7.505,31";185;187;"R$ 354,42";7;2026-07-12-2026-07-12;15592;24.81%;15217;"R$ 545,95";"R$ 7.470,98";1;17;"R$ 0,00";0;7.24%;19314
byadrianams;Lv. 4;7516288332260951046;"R$ 943,32";5;5;"R$ 5.666,58";44;48;"R$ 4.723,26";39;43;"R$ 1.084,75";6;"R$ 7.474,76";59;63;"R$ 6.317,70";53;2026-07-12-2026-07-12;15519;20.43%;1268;"R$ 813,22";"R$ 7.402,45";1;5;"R$ 218,24";1;2.29%;74463
carlaf.bitencourt;Lv. 4;7203798203405108230;"R$ 5.926,91";105;105;"R$ 6.859,24";121;121;"R$ 932,33";16;16;"R$ 6.210,20";110;"R$ 7.540,07";128;128;"R$ 1.089,17";18;2026-07-12-2026-07-12;24298;34.24%;10987;"R$ 557,88";"R$ 7.299,37";1;4;"R$ 0,00";0;8.58%;13502
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 6.993,81";142;145;"R$ 6.993,81";142;145;"R$ 0,00";0;"R$ 7.189,94";149;152;"R$ 7.282,12";149;2026-07-12-2026-07-12;165507;0.00%;0;"R$ 657,24";"R$ 7.282,12";0;9;"R$ 145,40";1;3.74%;224144
luanna.gomide;Lv. 4;6807131825984996357;"R$ 7.204,47";60;60;"R$ 7.204,47";60;60;"R$ 0,00";0;0;"R$ 7.204,47";60;"R$ 7.768,41";60;60;"R$ 0,00";0;2026-07-12-2026-07-12;7756;15.95%;22086;"R$ 675,47";"R$ 7.204,47";6;4;"R$ 0,00";0;5.07%;2051
ingridsevilha_;Lv. 4;6819753106247992325;"R$ 4.781,83";31;31;"R$ 5.890,59";39;39;"R$ 1.108,76";8;8;"R$ 5.710,81";40;"R$ 8.016,92";51;52;"R$ 1.480,82";11;2026-07-12-2026-07-12;5156;23.75%;7851;"R$ 1.013,99";"R$ 7.191,63";1;6;"R$ 1.569,34";11;6.06%;17547
mairaog;Lv. 4;6789280832538215430;"R$ 281,45";5;5;"R$ 5.192,49";185;196;"R$ 4.911,04";180;191;"R$ 351,35";6;"R$ 5.555,28";190;201;"R$ 5.040,76";184;2026-07-12-2026-07-12;20004;12.20%;7473;"R$ 573,25";"R$ 5.392,11";2;10;"R$ 0,00";0;2.67%;565627
kahrouul;Lv. 6;6812048966706185222;"R$ 2.991,59";8;8;"R$ 4.042,47";20;20;"R$ 1.032,08";6;6;"R$ 4.581,57";11;"R$ 5.438,52";22;22;"R$ 762,39";5;2026-07-12-2026-07-12;23522;6.78%;18499;"R$ 440,62";"R$ 5.362,76";4;0;"R$ 0,00";0;7.88%;24256
nathesteta;Lv. 5;6813395814204425222;"R$ 38,10";1;1;"R$ 3.639,21";42;45;"R$ 3.601,11";41;44;"R$ 136,38";2;"R$ 4.936,16";56;59;"R$ 4.950,38";54;2026-07-12-2026-07-12;28556;0.00%;0;"R$ 409,20";"R$ 5.086,76";0;6;"R$ 938,94";15;5.14%;91118
empoderyas;Lv. 5;6814645518830388229;"R$ 3.085,12";25;25;"R$ 4.180,78";47;47;"R$ 1.095,66";22;22;"R$ 3.199,10";26;"R$ 4.664,80";52;55;"R$ 1.294,88";26;2026-07-12-2026-07-12;33297;6.91%;28804;"R$ 407,83";"R$ 4.493,98";6;21;"R$ 0,00";0;1.53%;154222
samialimatiktokshop;Lv. 5;7388147391822119942;"R$ 0,00";0;0;"R$ 4.135,65";167;173;"R$ 4.135,65";167;173;"R$ 0,00";0;"R$ 4.070,94";180;186;"R$ 4.397,02";180;2026-07-12-2026-07-12;20183;0.00%;0;"R$ 299,95";"R$ 4.397,02";0;10;"R$ 0,00";0;2.92%;141259
alexxcreator;Lv. 5;7568983106017248267;"R$ 4.119,17";23;24;"R$ 4.119,17";23;24;"R$ 0,00";0;0;"R$ 4.378,53";24;"R$ 4.990,09";24;25;"R$ 0,00";0;2026-07-12-2026-07-12;3794;12.74%;6821;"R$ 272,77";"R$ 4.378,53";4;1;"R$ 0,00";0;5.13%;409
geisivibes;Lv. 4;7550508564374569989;"R$ 0,00";0;0;"R$ 3.653,16";72;73;"R$ 3.653,16";72;73;"R$ 0,00";0;"R$ 4.309,41";82;83;"R$ 4.232,58";82;2026-07-12-2026-07-12;16126;0.00%;0;"R$ 354,73";"R$ 4.232,58";0;1;"R$ 0,00";0;2.51%;167880
paafurtadoo;Lv. 3;6807453333042447366;"R$ 3.447,36";80;80;"R$ 3.708,45";86;86;"R$ 261,09";6;6;"R$ 3.601,67";84;"R$ 3.891,22";91;91;"R$ 358,09";7;2026-07-12-2026-07-12;3238;27.72%;13346;"R$ 364,28";"R$ 3.959,76";2;5;"R$ 0,00";0;4.97%;9152
by.luanadias;Lv. 4;7190388902812894213;"R$ 3.307,89";47;47;"R$ 3.388,10";51;51;"R$ 80,21";4;4;"R$ 3.621,23";51;"R$ 3.697,56";55;55;"R$ 127,89";4;2026-07-12-2026-07-12;6303;31.31%;9339;"R$ 331,61";"R$ 3.749,12";2;6;"R$ 0,00";0;5.87%;4108
brunacaldeira10;Lv. 4;157417911853293568;"R$ 0,00";0;0;"R$ 3.320,38";66;67;"R$ 3.320,38";66;67;"R$ 0,00";0;"R$ 3.540,05";72;73;"R$ 3.629,25";72;2026-07-12-2026-07-12;74826;0.00%;0;"R$ 324,23";"R$ 3.629,25";0;14;"R$ 0,00";0;5.79%;52037
michelesantoss17;Lv. 1;7623235357728343058;"R$ 3.171,23";92;92;"R$ 3.201,22";93;93;"R$ 29,99";1;1;"R$ 3.385,78";97;"R$ 3.450,15";98;99;"R$ 29,99";1;2026-07-12-2026-07-12;2258;16.48%;16896;"R$ 310,37";"R$ 3.415,77";4;0;"R$ 0,00";0;5.63%;551
_gaabimarques;Lv. 5;7112933341599826949;"R$ 0,00";0;0;"R$ 2.918,30";104;105;"R$ 2.918,30";104;105;"R$ 0,00";0;"R$ 3.253,78";117;118;"R$ 3.366,36";117;2026-07-12-2026-07-12;19345;0.00%;0;"R$ 293,63";"R$ 3.366,36";0;11;"R$ 0,00";0;5.32%;166485
achadosdamilas2;Lv. 3;7617865259235574800;"R$ 3.183,14";125;128;"R$ 3.183,14";125;128;"R$ 0,00";0;0;"R$ 3.280,41";128;"R$ 3.438,15";128;132;"R$ 0,00";0;2026-07-12-2026-07-12;5897;4.85%;53109;"R$ 306,97";"R$ 3.280,41";5;0;"R$ 0,00";0;2.26%;885
lelehelena98;Lv. 4;6789761976480728070;"R$ 1.906,62";20;21;"R$ 2.516,24";28;29;"R$ 609,62";8;8;"R$ 2.109,66";23;"R$ 3.470,62";37;38;"R$ 774,69";11;2026-07-12-2026-07-12;104526;11.57%;5142;"R$ 357,71";"R$ 3.270,23";2;3;"R$ 444,77";8;7.60%;35469
prifelipe.oficial;Lv. 4;7552538105918653496;"R$ 2.504,38";8;8;"R$ 2.711,56";16;16;"R$ 207,18";8;8;"R$ 2.893,25";9;"R$ 3.373,93";17;17;"R$ 207,18";8;2026-07-12-2026-07-12;15968;18.68%;4363;"R$ 224,39";"R$ 3.100,43";3;1;"R$ 0,00";0;4.69%;6881
jotamatiotti;Lv. 5;6973353133683426309;"R$ 2.858,25";6;6;"R$ 2.998,14";7;7;"R$ 139,89";1;1;"R$ 2.858,25";6;"R$ 3.009,83";7;7;"R$ 139,89";1;2026-07-12-2026-07-12;23146;6.85%;9179;"R$ 263,87";"R$ 2.998,14";8;12;"R$ 0,00";0;3.01%;7698
byluizdanyell;Lv. 5;6592688737821392901;"R$ 0,00";0;0;"R$ 2.399,30";24;24;"R$ 2.358,84";23;23;"R$ 0,00";0;"R$ 3.082,12";29;29;"R$ 2.865,22";28;2026-07-12-2026-07-12;121522;0.00%;0;"R$ 268,83";"R$ 2.905,68";0;15;"R$ 163,91";1;4.77%;57497
