author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 5;7597815478207693832;"R$ 62.578,65";829;833;"R$ 64.739,46";859;864;"R$ 2.108,84";29;30;"R$ 64.205,93";849;"R$ 65.317,50";878;883;"R$ 2.047,84";28;2026-07-04-2026-07-04;13536;26.48%;113842;"R$ 6.839,39";"R$ 66.305,74";5;5;"R$ 0,00";0;5.45%;26174
kahrouul;Lv. 6;6812048966706185222;"R$ 36.561,85";73;73;"R$ 36.654,83";75;75;"R$ 92,98";2;2;"R$ 37.458,98";75;"R$ 41.249,46";77;77;"R$ 92,98";2;2026-07-04-2026-07-04;23339;12.51%;44339;"R$ 3.998,66";"R$ 37.551,96";2;0;"R$ 0,00";0;1.34%;11900
byluizdanyell;Lv. 5;6592688737821392901;"R$ 27.414,92";130;130;"R$ 29.882,99";149;149;"R$ 2.257,65";17;17;"R$ 29.270,63";139;"R$ 36.872,46";169;169;"R$ 3.227,09";28;2026-07-04-2026-07-04;121454;22.27%;29864;"R$ 3.029,83";"R$ 32.708,14";2;10;"R$ 0,00";0;5.15%;72611
elenaratrindade;Lv. 5;6532062669149618177;"R$ 27.408,90";223;224;"R$ 28.790,87";238;239;"R$ 1.381,97";15;15;"R$ 28.460,72";230;"R$ 34.865,38";250;251;"R$ 1.849,07";20;2026-07-04-2026-07-04;34451;29.82%;44071;"R$ 2.905,83";"R$ 30.309,79";2;0;"R$ 0,00";0;3.34%;88756
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 17.708,50";369;374;"R$ 17.708,50";369;374;"R$ 0,00";0;"R$ 21.831,67";419;425;"R$ 20.793,35";418;2026-07-04-2026-07-04;271455;0.00%;0;"R$ 1.555,54";"R$ 20.858,81";0;20;"R$ 0,00";0;4.87%;700855
jotamatiotti;Lv. 5;6973353133683426309;"R$ 17.822,08";99;99;"R$ 18.354,53";103;103;"R$ 532,45";4;4;"R$ 18.661,84";104;"R$ 22.190,13";110;110;"R$ 650,04";5;2026-07-04-2026-07-04;23066;14.38%;16728;"R$ 1.924,84";"R$ 19.401,78";4;19;"R$ 0,00";0;6.31%;6938
jokimura;Lv. 5;7065151738303267845;"R$ 12.823,89";89;92;"R$ 14.226,33";104;107;"R$ 1.402,44";15;15;"R$ 14.498,04";99;"R$ 17.721,51";115;118;"R$ 1.473,53";16;2026-07-04-2026-07-04;20766;15.51%;32711;"R$ 1.853,93";"R$ 15.971,57";2;2;"R$ 144,90";1;6.64%;11104
bdgroupshop;Lv. 4;7477153061481694214;"R$ 14.284,47";31;31;"R$ 14.284,47";31;31;"R$ 0,00";0;0;"R$ 14.783,84";32;"R$ 14.260,09";32;32;"R$ 0,00";0;2026-07-04-2026-07-04;6103;13.60%;16049;"R$ 951,93";"R$ 14.783,84";2;3;"R$ 0,00";0;2.51%;678
i.asdicas;Lv. 3;7246645538383381509;"R$ 14.289,80";102;102;"R$ 14.289,80";102;102;"R$ 0,00";0;0;"R$ 14.566,08";104;"R$ 14.466,00";104;104;"R$ 0,00";0;2026-07-04-2026-07-04;5057;3.92%;109695;"R$ 1.432,11";"R$ 14.566,08";21;0;"R$ 0,00";0;5.49%;1239
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 10.425,98";74;74;"R$ 12.092,83";87;87;"R$ 1.666,85";13;13;"R$ 11.443,79";81;"R$ 15.761,26";96;96;"R$ 1.932,54";15;2026-07-04-2026-07-04;11335;28.93%;9239;"R$ 1.623,86";"R$ 13.376,33";1;0;"R$ 0,00";0;5.03%;30016
glowfit.club1;Lv. 5;7483243610416464902;"R$ 9.119,24";73;73;"R$ 10.919,72";105;106;"R$ 1.800,48";32;33;"R$ 10.492,76";84;"R$ 13.878,34";122;123;"R$ 2.213,51";38;2026-07-04-2026-07-04;7270;15.97%;14766;"R$ 1.505,79";"R$ 12.706,27";1;14;"R$ 0,00";0;5.15%;40156
planosdaka;Lv. 5;7277304865007682566;"R$ 9.980,28";60;61;"R$ 9.980,28";60;61;"R$ 0,00";0;0;"R$ 10.509,40";68;"R$ 11.918,82";68;69;"R$ 0,00";0;2026-07-04-2026-07-04;12738;55.26%;5861;"R$ 1.068,00";"R$ 10.509,40";1;0;"R$ 0,00";0;5.23%;726
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 8.504,38";187;189;"R$ 8.504,38";187;189;"R$ 0,00";0;"R$ 9.763,69";214;218;"R$ 10.201,24";214;2026-07-04-2026-07-04;161767;0.00%;0;"R$ 943,83";"R$ 10.201,24";0;10;"R$ 150,32";1;3.84%;341100
