author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 427,26";7;7;"R$ 24.993,81";465;470;"R$ 24.566,55";458;463;"R$ 618,68";10;"R$ 33.834,55";584;590;"R$ 32.099,47";574;2026-07-08-2026-07-08;272268;0.00%;4;"R$ 2.654,70";"R$ 32.718,15";0;22;"R$ 0,00";0;4.13%;868129
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 29.825,08";223;223;"R$ 31.057,72";233;234;"R$ 1.232,64";10;11;"R$ 30.374,76";227;"R$ 37.330,10";241;242;"R$ 1.699,91";14;2026-07-08-2026-07-08;11576;27.27%;26980;"R$ 3.848,59";"R$ 32.074,67";2;5;"R$ 0,00";0;2.19%;84946
eliel_pereira19;Lv. 3;7620551850345235457;"R$ 0,00";0;0;"R$ 17.580,04";166;167;"R$ 17.502,85";165;166;"R$ 0,00";0;"R$ 19.777,79";173;174;"R$ 18.194,11";172;2026-07-08-2026-07-08;2806;0.00%;0;"R$ 1.393,34";"R$ 18.271,30";0;2;"R$ 0,00";0;4.05%;668764
paulabrigo;Lv. 4;6754367042377892869;"R$ 15.257,00";124;125;"R$ 16.097,46";141;143;"R$ 840,46";17;18;"R$ 15.704,93";131;"R$ 18.413,25";150;153;"R$ 964,86";18;2026-07-08-2026-07-08;19974;10.60%;23112;"R$ 1.359,78";"R$ 16.744,69";1;5;"R$ 0,00";0;4.05%;30403
_marigil;Lv. 5;6812034214969426949;"R$ 183,49";1;1;"R$ 11.971,15";250;256;"R$ 11.787,66";249;255;"R$ 209,43";2;"R$ 16.484,45";289;298;"R$ 15.577,67";287;2026-07-08-2026-07-08;26040;0.00%;1;"R$ 1.568,20";"R$ 15.787,10";0;12;"R$ 204,11";3;9.16%;652386
byadrianams;Lv. 4;7516288332260951046;"R$ 7.558,89";45;45;"R$ 9.748,18";72;73;"R$ 2.149,68";26;27;"R$ 10.455,73";62;"R$ 14.488,48";98;103;"R$ 3.021,92";34;2026-07-08-2026-07-08;15364;39.52%;7049;"R$ 1.376,64";"R$ 13.650,64";1;2;"R$ 2.332,38";16;2.64%;40602
jainybreder;Lv. 3;6642234880195657734;"R$ 12.399,71";17;17;"R$ 12.399,71";17;17;"R$ 0,00";0;0;"R$ 13.369,35";19;"R$ 13.716,68";19;19;"R$ 0,00";0;2026-07-08-2026-07-08;12330;16.48%;9622;"R$ 764,35";"R$ 13.369,35";2;0;"R$ 0,00";0;5.09%;530
elenaratrindade;Lv. 5;6532062669149618177;"R$ 10.406,22";78;78;"R$ 12.159,57";95;95;"R$ 1.753,35";17;17;"R$ 10.832,71";81;"R$ 14.501,10";104;104;"R$ 2.506,46";23;2026-07-08-2026-07-08;34946;31.74%;20331;"R$ 1.087,60";"R$ 13.339,17";2;0;"R$ 0,00";0;8.42%;29797
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 12.794,48";253;260;"R$ 12.794,48";253;260;"R$ 0,00";0;"R$ 12.438,47";260;268;"R$ 13.140,38";260;2026-07-08-2026-07-08;163329;0.00%;0;"R$ 1.167,70";"R$ 13.140,38";0;7;"R$ 0,00";0;4.30%;289639
kahrouul;Lv. 6;6812048966706185222;"R$ 8.746,45";19;19;"R$ 9.003,27";22;22;"R$ 256,82";3;3;"R$ 9.188,85";20;"R$ 10.207,00";26;26;"R$ 398,12";6;2026-07-08-2026-07-08;23434;7.56%;16131;"R$ 913,49";"R$ 9.586,97";4;10;"R$ 0,00";0;6.64%;5418
