author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 6;7597815478207693832;"R$ 35.903,10";509;509;"R$ 36.201,78";512;512;"R$ 298,68";3;3;"R$ 36.475,34";516;"R$ 36.559,99";521;521;"R$ 491,85";5;2026-07-28-2026-07-28;17920;22.43%;73481;"R$ 3.938,33";"R$ 36.967,19";3;3;"R$ 0,00";0;6.93%;10071
maduh_maduh;Lv. 3;6785325983413355525;"R$ 26.837,54";345;367;"R$ 27.396,48";351;373;"R$ 558,94";6;6;"R$ 28.585,36";369;"R$ 31.102,99";377;399;"R$ 698,65";8;2026-07-28-2026-07-28;14914;27.59%;32885;"R$ 2.796,19";"R$ 29.284,01";2;1;"R$ 0,00";0;8.85%;12886
glowfit.club1;Lv. 5;7483243610416464902;"R$ 21.008,48";363;364;"R$ 22.277,46";390;392;"R$ 1.268,98";27;28;"R$ 22.077,96";382;"R$ 24.129,71";411;413;"R$ 1.414,87";29;2026-07-28-2026-07-28;8392;20.73%;67766;"R$ 2.123,70";"R$ 23.492,83";1;7;"R$ 29,00";1;5.66%;28538
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 13.038,84";218;219;"R$ 13.038,84";218;219;"R$ 0,00";0;"R$ 18.607,06";277;279;"R$ 17.857,57";277;2026-07-28-2026-07-28;276679;0.00%;0;"R$ 1.446,19";"R$ 17.857,57";0;20;"R$ 0,00";0;7.09%;413921
exitus.shop;Lv. 5;7465784835714614278;"R$ 9.068,64";95;97;"R$ 9.228,64";96;98;"R$ 160,00";1;1;"R$ 11.140,94";124;"R$ 12.403,64";127;136;"R$ 362,81";3;2026-07-28-2026-07-28;30946;24.63%;11493;"R$ 1.385,75";"R$ 11.503,75";4;2;"R$ 1.054,90";17;0.46%;17110
bandeira7616;Lv. 5;7452082627856794630;"R$ 8.888,13";29;32;"R$ 8.888,13";29;32;"R$ 0,00";0;0;"R$ 10.544,19";35;"R$ 10.895,37";37;43;"R$ 0,00";0;2026-07-28-2026-07-28;9565;20.38%;18196;"R$ 895,76";"R$ 11.126,65";2;2;"R$ 0,00";0;11.01%;6431
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 9.215,64";244;245;"R$ 9.215,64";244;245;"R$ 0,00";0;"R$ 10.756,14";262;264;"R$ 9.950,57";262;2026-07-28-2026-07-28;176592;0.00%;0;"R$ 882,45";"R$ 9.950,57";0;5;"R$ 0,00";0;1.83%;730338
eliel_pereira19;Lv. 5;7620551850345235457;"R$ 0,00";0;0;"R$ 9.536,41";84;86;"R$ 9.536,41";84;86;"R$ 0,00";0;"R$ 10.083,30";88;90;"R$ 9.938,03";88;2026-07-28-2026-07-28;3389;0.00%;0;"R$ 626,89";"R$ 9.938,03";0;1;"R$ 0,00";0;2.02%;441775
kahrouul;Lv. 6;6812048966706185222;"R$ 8.012,88";16;16;"R$ 8.337,67";18;18;"R$ 324,79";2;2;"R$ 9.259,00";18;"R$ 9.555,78";20;20;"R$ 307,25";2;2026-07-28-2026-07-28;25986;12.99%;19520;"R$ 930,21";"R$ 9.566,25";3;0;"R$ 0,00";0;7.82%;4219
_marigil;Lv. 5;6812034214969426949;"R$ 0,00";0;0;"R$ 4.769,30";82;82;"R$ 4.769,30";82;82;"R$ 61,05";1;"R$ 8.588,40";118;120;"R$ 8.199,26";117;2026-07-28-2026-07-28;27962;0.00%;0;"R$ 744,62";"R$ 8.260,31";0;7;"R$ 1.078,44";17;6.62%;191769
