author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
glowfit.club1;Lv. 5;7483243610416464902;"R$ 21.781,48";382;382;"R$ 22.819,82";401;402;"R$ 1.038,34";19;20;"R$ 22.192,46";390;"R$ 24.158,45";411;413;"R$ 1.222,22";21;2026-07-27-2026-07-27;7831;26.46%;61783;"R$ 2.149,84";"R$ 23.414,68";1;9;"R$ 0,00";0;5.95%;23118
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 13.350,58";223;225;"R$ 13.279,88";222;224;"R$ 0,00";0;"R$ 19.688,82";289;291;"R$ 18.492,91";288;2026-07-27-2026-07-27;276452;0.00%;0;"R$ 1.507,58";"R$ 18.563,61";0;31;"R$ 0,00";0;6.44%;479418
kahrouul;Lv. 6;6812048966706185222;"R$ 13.747,58";30;31;"R$ 14.963,35";35;36;"R$ 1.215,77";5;5;"R$ 14.984,76";32;"R$ 16.034,79";37;38;"R$ 1.058,39";5;2026-07-27-2026-07-27;25942;11.30%;26873;"R$ 1.269,55";"R$ 16.043,15";7;0;"R$ 0,00";0;7.12%;6167
bdgroupshop;Lv. 5;7477153061481694214;"R$ 14.674,56";30;31;"R$ 15.747,36";31;32;"R$ 1.072,80";1;1;"R$ 14.674,56";30;"R$ 15.394,17";31;32;"R$ 1.072,80";1;2026-07-27-2026-07-27;6573;15.77%;17041;"R$ 1.338,29";"R$ 15.747,36";3;4;"R$ 31,91";1;4.82%;1910
planosdaka;Lv. 5;7277304865007682566;"R$ 14.237,08";111;111;"R$ 14.286,73";113;113;"R$ 0,00";0;0;"R$ 14.736,05";115;"R$ 16.584,36";117;117;"R$ 0,00";0;2026-07-27-2026-07-27;13535;60.94%;7350;"R$ 1.186,76";"R$ 14.785,70";2;0;"R$ 0,00";0;7.33%;491
exitus.shop;Lv. 5;7465784835714614278;"R$ 11.180,38";106;109;"R$ 11.397,09";108;111;"R$ 216,71";2;2;"R$ 13.082,08";131;"R$ 14.782,02";136;139;"R$ 477,49";4;2026-07-27-2026-07-27;30937;28.10%;13030;"R$ 1.650,63";"R$ 13.596,47";2;6;"R$ 228,29";4;0.27%;27712
dicasdamay62;Lv. 6;7597815478207693832;"R$ 9.417,56";134;134;"R$ 9.849,86";139;139;"R$ 432,30";5;5;"R$ 9.782,26";138;"R$ 10.498,47";146;146;"R$ 432,30";5;2026-07-27-2026-07-27;17583;25.74%;30605;"R$ 948,72";"R$ 10.372,44";3;17;"R$ 0,00";0;6.44%;10365
viral.que.vende;Lv. 4;7173873428784677894;"R$ 8.003,94";131;134;"R$ 8.223,56";134;137;"R$ 219,62";3;3;"R$ 9.417,80";156;"R$ 9.955,58";159;163;"R$ 219,62";3;2026-07-27-2026-07-27;9734;18.88%;14362;"R$ 932,97";"R$ 9.637,42";3;1;"R$ 0,00";0;6.42%;6716
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 7.662,63";205;209;"R$ 7.662,63";205;209;"R$ 0,00";0;"R$ 9.349,39";223;227;"R$ 8.438,24";223;2026-07-27-2026-07-27;175909;0.00%;0;"R$ 794,31";"R$ 8.438,24";0;5;"R$ 0,00";0;2.07%;604676
_marigil;Lv. 5;6812034214969426949;"R$ 35,73";1;1;"R$ 5.910,04";95;97;"R$ 5.874,31";94;96;"R$ 35,73";1;"R$ 8.454,19";124;126;"R$ 8.176,78";123;2026-07-27-2026-07-27;27915;0.00%;0;"R$ 700,28";"R$ 8.212,51";0;4;"R$ 881,89";12;6.96%;220996
arianyoliveira_creator;Lv. 5;6610367135011307526;"R$ 0,00";0;0;"R$ 4.499,81";98;100;"R$ 4.413,98";97;99;"R$ 29,36";1;"R$ 6.402,04";133;137;"R$ 6.200,04";131;2026-07-27-2026-07-27;50352;0.00%;0;"R$ 423,18";"R$ 6.315,23";0;13;"R$ 0,00";0;3.60%;381295
byluizdanyell;Lv. 5;6592688737821392901;"R$ 3.696,20";20;20;"R$ 5.328,88";33;33;"R$ 1.632,68";13;13;"R$ 3.696,20";20;"R$ 6.263,82";39;39;"R$ 2.160,93";19;2026-07-27-2026-07-27;121630;34.22%;9149;"R$ 498,95";"R$ 5.857,13";1;10;"R$ 0,00";0;6.85%;52868
jokimura;Lv. 5;7065151738303267845;"R$ 4.601,06";42;42;"R$ 4.894,89";46;46;"R$ 293,83";4;4;"R$ 5.201,57";47;"R$ 6.132,84";53;53;"R$ 353,36";5;2026-07-27-2026-07-27;22153;29.45%;11886;"R$ 528,57";"R$ 5.718,77";1;5;"R$ 0,00";0;6.64%;7424
morganafuchter;Lv. 4;6813070438303548421;"R$ 0,00";0;0;"R$ 3.981,22";63;67;"R$ 3.981,22";63;67;"R$ 0,00";0;"R$ 5.672,65";81;90;"R$ 5.423,45";81;2026-07-27-2026-07-27;40339;0.00%;0;"R$ 315,78";"R$ 5.423,45";0;0;"R$ 35,47";1;10.71%;100149
geisivibes;Lv. 4;7550508564374569989;"R$ 0,00";0;0;"R$ 4.516,41";104;104;"R$ 4.516,41";104;104;"R$ 0,00";0;"R$ 5.684,02";119;119;"R$ 5.248,19";119;2026-07-27-2026-07-27;16748;0.00%;0;"R$ 413,51";"R$ 5.248,19";0;0;"R$ 0,00";0;3.34%;215597
bandeira7616;Lv. 5;7452082627856794630;"R$ 2.447,31";9;17;"R$ 3.320,55";15;23;"R$ 802,62";5;5;"R$ 3.713,11";12;"R$ 4.507,10";18;30;"R$ 802,62";5;2026-07-27-2026-07-27;9471;17.88%;7854;"R$ 355,54";"R$ 4.586,35";1;5;"R$ 0,00";0;9.13%;6015
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 3.894,76";32;32;"R$ 4.127,70";34;34;"R$ 232,94";2;2;"R$ 3.894,76";32;"R$ 4.718,30";36;36;"R$ 528,94";4;2026-07-27-2026-07-27;12403;24.38%;9093;"R$ 406,20";"R$ 4.423,70";5;6;"R$ 0,00";0;7.49%;5699
elisdlpereira;Lv. 4;7566023901030827064;"R$ 2.671,78";8;8;"R$ 2.671,78";8;8;"R$ 0,00";0;0;"R$ 3.716,74";10;"R$ 3.609,29";10;10;"R$ 0,00";0;2026-07-27-2026-07-27;4128;13.53%;7368;"R$ 320,16";"R$ 3.716,74";4;3;"R$ 0,00";0;1.76%;1648
henrickcosan;Lv. 3;7063144352868336646;"R$ 0,00";0;0;"R$ 2.874,70";30;30;"R$ 2.874,70";30;30;"R$ 0,00";0;"R$ 3.796,77";38;38;"R$ 3.665,49";38;2026-07-27-2026-07-27;186817;0.00%;0;"R$ 263,98";"R$ 3.665,49";0;4;"R$ 0,00";0;2.68%;136708
bdgroupstore;Lv. 2;7486602015772165126;"R$ 3.603,84";8;8;"R$ 3.603,84";8;8;"R$ 0,00";0;0;"R$ 3.603,84";8;"R$ 3.500,16";8;8;"R$ 0,00";0;2026-07-27-2026-07-27;2979;13.38%;2504;"R$ 279,50";"R$ 3.603,84";2;0;"R$ 0,00";0;1.61%;62
rafaella.samara;Lv. 5;7325890451452740614;"R$ 2.554,19";39;39;"R$ 2.944,39";44;44;"R$ 390,20";5;5;"R$ 2.554,19";39;"R$ 3.095,27";45;45;"R$ 501,20";6;2026-07-27-2026-07-27;6593;22.53%;10676;"R$ 266,23";"R$ 3.055,39";2;10;"R$ 0,00";0;5.45%;8825
empoderyas;Lv. 5;6814645518830388229;"R$ 942,80";6;7;"R$ 2.340,74";34;35;"R$ 1.397,94";28;28;"R$ 1.089,70";7;"R$ 3.128,26";44;45;"R$ 1.936,47";37;2026-07-27-2026-07-27;34076;7.87%;5806;"R$ 275,86";"R$ 3.026,17";4;28;"R$ 0,00";0;1.48%;165651
ruanrr92;Lv. 4;6811719934646567941;"R$ 2.356,29";33;33;"R$ 2.719,08";38;38;"R$ 362,79";5;5;"R$ 2.445,92";34;"R$ 2.949,34";42;42;"R$ 524,95";8;2026-07-27-2026-07-27;4607;25.88%;4780;"R$ 218,00";"R$ 2.970,87";3;16;"R$ 0,00";0;3.40%;25582
daniloindicaa;Lv. 3;6812086719677006854;"R$ 2.458,37";21;22;"R$ 2.458,37";21;22;"R$ 0,00";0;0;"R$ 2.813,99";23;"R$ 2.957,78";23;25;"R$ 0,00";0;2026-07-27-2026-07-27;4154;12.21%;6650;"R$ 138,11";"R$ 2.813,99";5;5;"R$ 0,00";0;5.08%;3521
dicassda_ana;Lv. 4;7579733705541223435;"R$ 0,00";0;0;"R$ 2.738,38";84;87;"R$ 2.738,38";84;87;"R$ 0,00";0;"R$ 3.030,43";88;91;"R$ 2.813,14";88;2026-07-27-2026-07-27;4214;0.00%;0;"R$ 156,05";"R$ 2.813,14";0;0;"R$ 0,00";0;4.24%;271635
elenaratrindade;Lv. 5;6532062669149618177;"R$ 1.338,31";13;13;"R$ 2.266,24";24;24;"R$ 927,93";11;11;"R$ 1.540,71";15;"R$ 2.864,95";29;29;"R$ 1.251,10";14;2026-07-27-2026-07-27;36420;15.64%;11229;"R$ 226,83";"R$ 2.791,81";3;2;"R$ 0,00";0;8.49%;19622
nathesteta;Lv. 5;6813395814204425222;"R$ 0,00";0;0;"R$ 2.075,72";33;33;"R$ 2.075,72";33;33;"R$ 0,00";0;"R$ 2.588,72";40;40;"R$ 2.627,22";40;2026-07-27-2026-07-27;31064;0.00%;0;"R$ 192,09";"R$ 2.627,22";0;5;"R$ 448,25";7;2.67%;98377
jotamatiotti;Lv. 5;6973353133683426309;"R$ 1.785,60";5;5;"R$ 2.015,89";7;7;"R$ 230,29";2;2;"R$ 2.250,29";6;"R$ 2.707,19";9;9;"R$ 364,59";3;2026-07-27-2026-07-27;23288;13.38%;6195;"R$ 216,12";"R$ 2.614,88";8;9;"R$ 0,00";0;1.06%;8133
