author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 5;7597815478207693832;"R$ 20.640,19";295;296;"R$ 21.773,03";313;314;"R$ 1.132,84";18;18;"R$ 20.850,50";298;"R$ 22.374,50";322;323;"R$ 1.410,25";24;2026-07-16-2026-07-16;15648;26.77%;32049;"R$ 2.403,09";"R$ 22.260,75";3;1;"R$ 0,00";0;5.24%;15447
bandeira7616;Lv. 5;7452082627856794630;"R$ 18.973,38";71;124;"R$ 18.973,38";71;124;"R$ 0,00";0;0;"R$ 21.240,54";81;"R$ 20.407,02";81;137;"R$ 0,00";0;2026-07-16-2026-07-16;8541;25.66%;27194;"R$ 1.892,58";"R$ 21.240,54";2;1;"R$ 0,00";0;11.13%;6772
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 307,01";5;5;"R$ 15.086,28";284;286;"R$ 14.779,27";279;281;"R$ 436,49";7;"R$ 18.928,31";340;343;"R$ 17.905,42";332;2026-07-16-2026-07-16;274179;100.00%;1;"R$ 1.420,79";"R$ 18.384,61";0;22;"R$ 0,00";0;5.74%;540561
elenaratrindade;Lv. 5;6532062669149618177;"R$ 9.728,36";120;120;"R$ 12.764,29";147;147;"R$ 3.035,93";27;27;"R$ 9.927,39";122;"R$ 14.534,80";159;159;"R$ 3.708,74";34;2026-07-16-2026-07-16;35597;31.55%;27848;"R$ 1.306,57";"R$ 14.064,24";3;0;"R$ 0,00";0;11.49%;35633
planosdaka;Lv. 5;7277304865007682566;"R$ 12.239,78";82;83;"R$ 12.239,78";82;83;"R$ 0,00";0;0;"R$ 13.296,16";91;"R$ 14.688,93";91;92;"R$ 0,00";0;2026-07-16-2026-07-16;13106;57.46%;4887;"R$ 1.281,02";"R$ 13.296,16";1;0;"R$ 0,00";0;5.67%;335
nai.lenhardt;Lv. 4;7005969763944875014;"R$ 11.860,04";87;87;"R$ 12.410,30";96;96;"R$ 471,07";8;8;"R$ 12.606,51";92;"R$ 14.462,61";103;103;"R$ 588,61";10;2026-07-16-2026-07-16;11800;28.27%;12619;"R$ 701,15";"R$ 13.274,31";2;10;"R$ 0,00";0;4.34%;11468
exitus.shop;Lv. 5;7465784835714614278;"R$ 10.350,47";78;79;"R$ 10.350,47";78;79;"R$ 0,00";0;0;"R$ 11.589,14";90;"R$ 12.469,31";90;91;"R$ 0,00";0;2026-07-16-2026-07-16;30575;18.29%;9956;"R$ 1.589,10";"R$ 11.589,14";2;4;"R$ 211,52";3;0.23%;33878
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 8.892,24";64;64;"R$ 9.046,62";67;67;"R$ 121,89";2;2;"R$ 9.012,23";65;"R$ 10.049,87";68;68;"R$ 121,89";2;2026-07-16-2026-07-16;11965;19.33%;17297;"R$ 1.037,12";"R$ 9.166,61";5;6;"R$ 0,00";0;2.37%;35252
nayana.stefany;Lv. 4;6810332006409913349;"R$ 8.390,64";177;179;"R$ 8.390,64";177;179;"R$ 0,00";0;0;"R$ 9.031,59";189;"R$ 8.636,90";189;191;"R$ 0,00";0;2026-07-16-2026-07-16;13713;27.11%;11698;"R$ 1.571,89";"R$ 9.031,59";2;0;"R$ 0,00";0;3.01%;863
baacarvalho_;Lv. 4;6807182721396868102;"R$ 7.898,16";191;193;"R$ 8.335,69";200;202;"R$ 437,53";9;9;"R$ 8.256,32";200;"R$ 8.872,86";212;215;"R$ 717,41";12;2026-07-16-2026-07-16;15800;28.43%;15817;"R$ 641,76";"R$ 8.973,73";2;15;"R$ 152,91";1;6.62%;21320
