author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
bandeira7616;Lv. 5;7452082627856794630;"R$ 18.279,83";59;108;"R$ 18.553,03";61;110;"R$ 273,20";2;2;"R$ 18.706,75";62;"R$ 17.657,38";64;114;"R$ 273,20";2;2026-07-22-2026-07-22;9149;33.23%;15556;"R$ 1.364,22";"R$ 18.979,95";2;6;"R$ 0,00";0;7.32%;6882
exitus.shop;Lv. 5;7465784835714614278;"R$ 16.054,28";146;151;"R$ 16.214,38";147;152;"R$ 160,10";1;1;"R$ 17.352,43";165;"R$ 18.806,69";166;172;"R$ 160,10";1;2026-07-22-2026-07-22;30924;17.49%;16651;"R$ 2.306,49";"R$ 17.512,53";2;2;"R$ 364,13";4;0.15%;45439
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 13.686,81";231;237;"R$ 13.540,27";229;235;"R$ 0,00";0;"R$ 17.778,95";279;285;"R$ 16.857,78";277;2026-07-22-2026-07-22;275408;0.00%;0;"R$ 1.376,23";"R$ 17.004,32";0;20;"R$ 0,00";0;5.87%;401411
paulabrigo;Lv. 4;6754367042377892869;"R$ 11.816,81";108;108;"R$ 13.522,53";134;134;"R$ 1.705,72";26;26;"R$ 12.508,79";117;"R$ 16.078,40";147;147;"R$ 2.051,30";30;2026-07-22-2026-07-22;20954;20.56%;17613;"R$ 1.178,26";"R$ 14.560,09";1;17;"R$ 40,00";2;3.79%;28445
marcelafranciscato;Lv. 5;6822687419646215174;"R$ 12.781,18";96;96;"R$ 12.781,18";96;96;"R$ 0,00";0;0;"R$ 12.781,18";96;"R$ 13.923,17";96;96;"R$ 0,00";0;2026-07-22-2026-07-22;12198;30.66%;15354;"R$ 1.388,16";"R$ 12.781,18";2;8;"R$ 0,00";0;4.76%;10974
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 11.578,53";328;331;"R$ 11.578,53";328;331;"R$ 0,00";0;"R$ 14.192,76";346;349;"R$ 12.381,54";346;2026-07-22-2026-07-22;172920;0.00%;0;"R$ 1.129,07";"R$ 12.381,54";0;7;"R$ 0,00";0;2.27%;660192
elisdlpereira;Lv. 4;7566023901030827064;"R$ 9.881,97";20;20;"R$ 9.881,97";20;20;"R$ 0,00";0;0;"R$ 10.377,78";22;"R$ 11.125,82";24;24;"R$ 1.404,04";2;2026-07-22-2026-07-22;4042;9.62%;10390;"R$ 830,87";"R$ 11.781,82";3;3;"R$ 0,00";0;2.82%;779
lelehelena98;Lv. 4;6789761976480728070;"R$ 6.504,53";61;66;"R$ 7.005,59";71;76;"R$ 501,06";10;10;"R$ 6.941,62";65;"R$ 8.682,44";83;88;"R$ 1.494,00";18;2026-07-22-2026-07-22;104623;20.25%;8725;"R$ 1.027,27";"R$ 8.435,62";2;9;"R$ 764,58";7;6.91%;47656
planosdaka;Lv. 5;7277304865007682566;"R$ 8.276,36";56;57;"R$ 8.403,34";57;58;"R$ 0,00";0;0;"R$ 8.276,36";54;"R$ 9.163,52";55;56;"R$ 0,00";0;2026-07-22-2026-07-22;13312;51.13%;5277;"R$ 813,53";"R$ 8.403,34";1;0;"R$ 0,00";0;4.99%;942
elenaratrindade;Lv. 5;6532062669149618177;"R$ 5.657,13";82;82;"R$ 6.700,65";92;92;"R$ 1.043,52";10;10;"R$ 5.966,82";85;"R$ 7.814,28";99;99;"R$ 1.483,80";14;2026-07-22-2026-07-22;36242;20.66%;22266;"R$ 761,09";"R$ 7.450,62";7;0;"R$ 0,00";0;9.91%;22265
