author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
empoderyas;Lv. 5;6814645518830388229;"R$ 58.661,18";597;606;"R$ 59.502,91";613;622;"R$ 841,73";16;16;"R$ 59.227,31";603;"R$ 64.240,40";626;635;"R$ 1.287,55";23;2026-07-31-2026-07-31;34336;16.88%;133554;"R$ 5.789,72";"R$ 60.514,86";1;22;"R$ 0,00";0;2.14%;85634
dicasdamay62;Lv. 6;7597815478207693832;"R$ 47.607,92";674;674;"R$ 48.365,65";682;682;"R$ 757,73";8;8;"R$ 49.076,16";692;"R$ 49.401,05";701;702;"R$ 837,43";9;2026-07-31-2026-07-31;19028;22.34%;92758;"R$ 5.064,71";"R$ 49.913,59";3;6;"R$ 0,00";0;7.29%;17289
elenaratrindade;Lv. 5;6532062669149618177;"R$ 24.646,66";168;168;"R$ 26.181,74";184;184;"R$ 1.535,08";16;16;"R$ 25.222,77";174;"R$ 29.380,92";191;191;"R$ 1.648,98";17;2026-07-31-2026-07-31;36783;34.35%;33869;"R$ 2.609,70";"R$ 26.871,75";2;0;"R$ 0,00";0;9.76%;22911
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 11.914,01";197;199;"R$ 11.914,01";197;199;"R$ 0,00";0;"R$ 16.380,07";254;255;"R$ 15.861,14";254;2026-07-31-2026-07-31;277206;0.00%;0;"R$ 1.153,19";"R$ 15.861,14";0;20;"R$ 0,00";0;6.28%;394155
bandeira7616;Lv. 5;7452082627856794630;"R$ 12.623,77";41;55;"R$ 12.925,29";43;57;"R$ 301,52";2;2;"R$ 13.853,97";46;"R$ 13.416,55";48;65;"R$ 301,52";2;2026-07-31-2026-07-31;9631;19.70%;20392;"R$ 1.197,29";"R$ 14.155,49";3;8;"R$ 0,00";0;9.05%;6617
bdgroupshop;Lv. 5;7477153061481694214;"R$ 12.995,51";247;260;"R$ 12.995,51";247;260;"R$ 0,00";0;0;"R$ 13.721,43";261;"R$ 15.807,07";261;276;"R$ 0,00";0;2026-07-31-2026-07-31;6840;24.69%;21740;"R$ 2.818,95";"R$ 13.721,43";1;44;"R$ 0,00";0;0.29%;18406
exitus.shop;Lv. 5;7465784835714614278;"R$ 10.928,22";99;102;"R$ 11.093,32";100;103;"R$ 165,10";1;1;"R$ 13.037,74";118;"R$ 14.395,26";121;124;"R$ 391,01";3;2026-07-31-2026-07-31;30961;17.49%;13957;"R$ 1.680,91";"R$ 13.428,75";3;2;"R$ 241,05";4;0.43%;14147
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 10.027,18";268;273;"R$ 10.027,18";268;273;"R$ 0,00";0;"R$ 12.533,08";304;311;"R$ 11.842,50";304;2026-07-31-2026-07-31;178606;0.00%;0;"R$ 1.055,34";"R$ 11.842,50";0;13;"R$ 0,00";0;1.96%;679593
jotamatiotti;Lv. 5;6973353133683426309;"R$ 10.744,88";24;24;"R$ 10.805,07";25;25;"R$ 60,19";1;1;"R$ 10.744,88";24;"R$ 10.777,97";25;25;"R$ 60,19";1;2026-07-31-2026-07-31;23331;17.34%;12215;"R$ 777,18";"R$ 10.805,07";4;15;"R$ 0,00";0;1.21%;10954
jokimura;Lv. 5;7065151738303267845;"R$ 7.554,75";72;72;"R$ 8.195,28";80;80;"R$ 483,87";6;6;"R$ 7.649,65";73;"R$ 9.210,56";85;85;"R$ 793,48";10;2026-07-31-2026-07-31;22429;34.89%;13338;"R$ 839,69";"R$ 8.599,79";1;5;"R$ 0,00";0;7.46%;9562
_marigil;Lv. 5;6812034214969426949;"R$ 2.064,05";21;23;"R$ 6.390,93";122;129;"R$ 4.326,88";101;106;"R$ 2.363,95";24;"R$ 9.323,80";130;137;"R$ 6.116,37";106;2026-07-31-2026-07-31;28190;9.78%;4253;"R$ 887,69";"R$ 8.480,32";1;0;"R$ 663,99";11;6.15%;173143
byluizdanyell;Lv. 5;6592688737821392901;"R$ 3.529,27";18;18;"R$ 5.805,60";34;36;"R$ 2.276,33";16;18;"R$ 3.529,27";18;"R$ 7.443,79";46;48;"R$ 3.348,55";26;2026-07-31-2026-07-31;121685;27.22%;6283;"R$ 611,21";"R$ 6.926,70";1;0;"R$ 162,79";1;8.69%;79018
geisivibes;Lv. 4;7550508564374569989;"R$ 0,00";0;0;"R$ 5.804,06";151;152;"R$ 5.804,06";151;152;"R$ 0,00";0;"R$ 7.534,01";169;170;"R$ 6.795,63";169;2026-07-31-2026-07-31;17049;0.00%;0;"R$ 491,50";"R$ 6.795,63";0;14;"R$ 0,00";0;3.16%;214474
ruanrr92;Lv. 4;6811719934646567941;"R$ 4.730,04";66;67;"R$ 5.423,77";74;75;"R$ 693,73";8;8;"R$ 5.120,28";70;"R$ 5.905,12";80;81;"R$ 852,59";10;2026-07-31-2026-07-31;4640;13.52%;18813;"R$ 441,69";"R$ 5.972,87";6;6;"R$ 0,00";0;5.17%;20840
arianyoliveira_creator;Lv. 5;6610367135011307526;"R$ 0,00";0;0;"R$ 3.820,50";67;72;"R$ 3.820,50";67;72;"R$ 0,00";0;"R$ 5.925,71";97;102;"R$ 5.662,51";97;2026-07-31-2026-07-31;50559;0.00%;0;"R$ 480,70";"R$ 5.662,51";0;18;"R$ 0,00";0;3.52%;200499
alexxcreator;Lv. 5;7568983106017248267;"R$ 4.896,58";11;11;"R$ 4.896,58";11;11;"R$ 0,00";0;0;"R$ 5.034,58";12;"R$ 5.058,95";12;12;"R$ 0,00";0;2026-07-31-2026-07-31;4155;24.36%;9117;"R$ 374,33";"R$ 5.034,58";3;0;"R$ 0,00";0;4.22%;166
i.asdicas;Lv. 5;7246645538383381509;"R$ 4.543,71";35;35;"R$ 4.543,71";35;35;"R$ 0,00";0;0;"R$ 4.543,71";35;"R$ 4.852,50";35;35;"R$ 0,00";0;2026-07-31-2026-07-31;9061;2.53%;86183;"R$ 438,97";"R$ 4.543,71";23;1;"R$ 0,00";0;2.59%;4247
nayana.stefany;Lv. 4;6810332006409913349;"R$ 3.796,95";81;82;"R$ 3.796,95";81;82;"R$ 0,00";0;0;"R$ 4.081,51";85;"R$ 3.896,89";85;86;"R$ 0,00";0;2026-07-31-2026-07-31;14056;12.98%;12983;"R$ 701,27";"R$ 4.081,51";4;0;"R$ 0,00";0;3.78%;582
