author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
dicasdamay62;Lv. 6;7597815478207693832;"R$ 25.025,33";359;360;"R$ 25.394,14";364;365;"R$ 368,81";5;5;"R$ 25.731,47";368;"R$ 26.533,89";376;377;"R$ 614,60";8;2026-07-30-2026-07-30;18613;23.23%;53940;"R$ 2.630,68";"R$ 26.346,07";4;8;"R$ 0,00";0;6.46%;9341
exitus.shop;Lv. 5;7465784835714614278;"R$ 18.228,43";157;160;"R$ 18.383,43";158;161;"R$ 155,00";1;1;"R$ 19.941,51";172;"R$ 22.543,45";173;176;"R$ 180,72";1;2026-07-30-2026-07-30;30964;25.17%;11194;"R$ 2.661,04";"R$ 20.122,23";3;0;"R$ 558,84";9;0.13%;53302
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 15.302,28";239;242;"R$ 15.302,28";239;242;"R$ 0,00";0;"R$ 19.836,00";288;294;"R$ 19.085,39";288;2026-07-30-2026-07-30;277047;0.00%;0;"R$ 1.490,60";"R$ 19.085,39";0;22;"R$ 0,00";0;5.86%;471307
kahrouul;Lv. 6;6812048966706185222;"R$ 16.206,59";35;35;"R$ 16.294,57";37;37;"R$ 0,00";0;0;"R$ 16.536,03";36;"R$ 16.022,63";38;38;"R$ 0,00";0;2026-07-30-2026-07-30;26035;10.83%;20672;"R$ 1.173,39";"R$ 16.624,01";3;4;"R$ 0,00";0;9.82%;5589
elenaratrindade;Lv. 5;6532062669149618177;"R$ 14.657,58";96;97;"R$ 15.661,01";105;106;"R$ 1.003,43";9;9;"R$ 14.657,58";96;"R$ 17.292,97";108;109;"R$ 1.178,33";10;2026-07-30-2026-07-30;36560;33.54%;22785;"R$ 1.538,32";"R$ 15.975,89";1;0;"R$ 0,00";0;9.45%;19657
bdgroupshop;Lv. 5;7477153061481694214;"R$ 15.716,19";30;30;"R$ 15.716,19";30;30;"R$ 0,00";0;0;"R$ 15.716,19";30;"R$ 15.501,56";30;30;"R$ 0,00";0;2026-07-30-2026-07-30;6672;19.93%;12938;"R$ 1.069,92";"R$ 15.716,19";4;2;"R$ 0,00";0;4.18%;1268
_marigil;Lv. 5;6812034214969426949;"R$ 7.720,84";127;130;"R$ 11.003,75";180;185;"R$ 3.282,91";53;55;"R$ 9.132,26";152;"R$ 16.332,95";227;237;"R$ 4.919,63";75;2026-07-30-2026-07-30;28053;26.02%;17827;"R$ 1.581,60";"R$ 14.051,89";1;10;"R$ 308,25";6;6.14%;151997
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 12.321,91";328;329;"R$ 12.321,91";328;329;"R$ 0,00";0;"R$ 13.585,05";346;350;"R$ 12.876,97";346;2026-07-30-2026-07-30;177975;0.00%;0;"R$ 1.041,45";"R$ 12.876,97";0;1;"R$ 0,00";0;1.72%;804241
jokimura;Lv. 5;7065151738303267845;"R$ 5.888,03";51;51;"R$ 6.477,17";57;57;"R$ 589,14";6;6;"R$ 6.753,35";58;"R$ 8.182,87";65;65;"R$ 744,64";7;2026-07-30-2026-07-30;22385;22.75%;23512;"R$ 707,05";"R$ 7.497,99";3;3;"R$ 0,00";0;6.56%;8388
glowfit.club1;Lv. 5;7483243610416464902;"R$ 5.430,66";93;93;"R$ 6.507,15";115;115;"R$ 1.076,49";22;22;"R$ 5.660,42";97;"R$ 7.213,98";126;127;"R$ 1.481,14";29;2026-07-30-2026-07-30;8569;17.99%;23774;"R$ 721,72";"R$ 7.141,56";1;10;"R$ 0,00";0;3.65%;53860
