author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 0,00";0;0;"R$ 11.908,48";218;221;"R$ 11.908,48";218;221;"R$ 0,00";0;"R$ 17.283,64";283;288;"R$ 16.491,17";283;2026-07-25-2026-07-25;275994;0.00%;0;"R$ 1.312,19";"R$ 16.491,17";0;20;"R$ 0,00";0;7.97%;477745
dicasdamay62;Lv. 6;7597815478207693832;"R$ 12.616,90";174;174;"R$ 12.993,26";179;179;"R$ 376,36";5;5;"R$ 12.977,30";179;"R$ 13.035,90";186;186;"R$ 521,26";7;2026-07-25-2026-07-25;17477;24.64%;26331;"R$ 1.313,20";"R$ 13.498,56";2;1;"R$ 0,00";0;6.29%;7158
lucilenecreator;Lv. 4;7175618308203807749;"R$ 10.124,09";479;484;"R$ 10.243,56";481;486;"R$ 119,47";2;2;"R$ 10.718,97";509;"R$ 10.771,44";513;519;"R$ 282,02";4;2026-07-25-2026-07-25;390630;45.28%;14897;"R$ 601,77";"R$ 11.000,99";8;14;"R$ 0,00";0;6.72%;8080
_marigil;Lv. 5;6812034214969426949;"R$ 1.013,42";20;22;"R$ 7.174,93";127;132;"R$ 6.161,51";107;110;"R$ 1.483,07";27;"R$ 10.812,41";166;174;"R$ 8.992,16";139;2026-07-25-2026-07-25;27748;13.27%;7025;"R$ 1.001,46";"R$ 10.475,23";1;2;"R$ 650,50";4;6.35%;280041
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 9.605,73";244;247;"R$ 9.605,73";244;247;"R$ 0,00";0;"R$ 10.810,26";255;259;"R$ 10.130,23";255;2026-07-25-2026-07-25;174778;0.00%;0;"R$ 1.001,70";"R$ 10.130,23";0;10;"R$ 0,00";0;2.52%;564223
i.asdicas;Lv. 5;7246645538383381509;"R$ 9.919,40";76;77;"R$ 10.056,56";77;78;"R$ 0,00";0;0;"R$ 9.919,40";76;"R$ 10.809,00";77;78;"R$ 0,00";0;2026-07-25-2026-07-25;8255;3.20%;139246;"R$ 1.014,86";"R$ 10.056,56";21;1;"R$ 0,00";0;5.14%;1849
bandeira7616;Lv. 5;7452082627856794630;"R$ 8.245,13";40;57;"R$ 8.245,13";40;57;"R$ 0,00";0;0;"R$ 9.546,49";45;"R$ 9.444,08";45;65;"R$ 0,00";0;2026-07-25-2026-07-25;9429;23.83%;11603;"R$ 754,55";"R$ 9.546,49";1;0;"R$ 0,00";0;8.23%;3777
elisdlpereira;Lv. 4;7566023901030827064;"R$ 8.146,84";19;19;"R$ 8.146,84";19;19;"R$ 0,00";0;0;"R$ 8.948,27";20;"R$ 8.931,25";20;20;"R$ 0,00";0;2026-07-25-2026-07-25;4096;10.66%;13450;"R$ 746,82";"R$ 8.948,27";4;1;"R$ 0,00";0;0.83%;600
exitus.shop;Lv. 5;7465784835714614278;"R$ 8.294,14";84;87;"R$ 8.294,14";84;87;"R$ 0,00";0;0;"R$ 8.458,68";85;"R$ 9.111,00";85;87;"R$ 0,00";0;2026-07-25-2026-07-25;30939;17.60%;11267;"R$ 1.053,26";"R$ 8.458,68";3;2;"R$ 224,12";4;0.27%;17518
viral.que.vende;Lv. 4;7173873428784677894;"R$ 6.303,13";103;104;"R$ 7.024,31";113;114;"R$ 721,18";10;10;"R$ 6.719,83";110;"R$ 7.763,36";122;123;"R$ 721,18";10;2026-07-25-2026-07-25;9496;18.31%;11887;"R$ 706,01";"R$ 7.579,77";2;4;"R$ 0,00";0;6.92%;6386
