author_alias;author_ecom_level_id;author_id;cl_flow_con_live_pay_amt;cl_flow_con_live_pay_sku_order_cnt;cl_flow_con_live_pay_sub_order_cnt;cl_flow_con_pay_amt;cl_flow_con_pay_sku_order_cnt;cl_flow_con_pay_sub_order_cnt;cl_flow_con_video_pay_amt;cl_flow_con_video_pay_sku_order_cnt;cl_flow_con_video_pay_sub_order_cnt;cl_live_pay_amt;cl_live_pay_sku_order_cnt;cl_pay_commission_base_amt;cl_pay_sku_order_cnt;cl_pay_sub_order_cnt;cl_video_pay_amt;cl_video_pay_sku_order_cnt;date_range;fans_cnt_td;live_product_ctr;live_watch_cnt;pre_estimated_commission;sum_cl_pay_amt;sum_publish_ec_live_cnt;sum_publish_ec_video_cnt;tap_author_cl_pay_amt;tap_author_cl_pay_sku_order_cnt;video_product_ctr;video_watch_cnt
laizmacaneiro;Lv. 6;6787028951971316742;"R$ 2.490,81";38;38;"R$ 26.775,45";473;482;"R$ 24.246,77";434;443;"R$ 2.493,97";38;"R$ 35.732,30";588;597;"R$ 31.829,20";549;2026-07-07-2026-07-07;272000;27.39%;8389;"R$ 2.942,93";"R$ 34.361,04";1;27;"R$ 0,00";0;4.51%;933709
_marigil;Lv. 5;6812034214969426949;"R$ 11.609,41";122;125;"R$ 24.411,69";391;403;"R$ 12.802,28";269;278;"R$ 12.316,84";136;"R$ 31.682,28";468;483;"R$ 17.792,45";332;2026-07-07-2026-07-07;25949;22.26%;15092;"R$ 3.313,03";"R$ 30.109,29";1;13;"R$ 1.222,57";11;9.23%;838587
nai.lenhardt;Lv. 4;7005969763944875014;"R$ 24.527,52";176;176;"R$ 24.554,47";177;177;"R$ 26,95";1;1;"R$ 26.114,55";187;"R$ 28.778,97";189;190;"R$ 199,99";2;2026-07-07-2026-07-07;11546;33.34%;18490;"R$ 1.359,25";"R$ 26.314,54";2;3;"R$ 0,00";0;6.19%;5236
eliel_pereira19;Lv. 3;7620551850345235457;"R$ 0,00";0;0;"R$ 22.999,38";220;220;"R$ 22.999,38";220;220;"R$ 0,00";0;"R$ 27.102,45";239;240;"R$ 24.853,06";238;2026-07-07-2026-07-07;2635;0.00%;0;"R$ 2.116,73";"R$ 24.919,61";0;1;"R$ 0,00";0;4.70%;984619
dicasdamay62;Lv. 5;7597815478207693832;"R$ 17.970,36";247;248;"R$ 21.637,15";295;296;"R$ 3.666,79";48;48;"R$ 18.388,06";252;"R$ 21.875,11";308;309;"R$ 4.014,33";56;2026-07-07-2026-07-07;14145;25.27%;35022;"R$ 2.225,18";"R$ 22.402,39";3;7;"R$ 0,00";0;6.34%;38133
mairaog;Lv. 4;6789280832538215430;"R$ 309,60";6;6;"R$ 15.480,62";518;542;"R$ 15.171,02";512;536;"R$ 583,14";9;"R$ 15.560,68";551;577;"R$ 16.081,38";542;2026-07-07-2026-07-07;15791;12.16%;3906;"R$ 1.614,12";"R$ 16.664,52";3;5;"R$ 0,00";0;3.21%;1226570
exitus.shop;Lv. 5;7465784835714614278;"R$ 11.815,70";114;119;"R$ 12.100,26";117;122;"R$ 284,56";3;3;"R$ 13.915,82";139;"R$ 14.873,69";142;148;"R$ 323,54";3;2026-07-07-2026-07-07;30226;12.18%;14018;"R$ 2.021,49";"R$ 14.239,36";6;3;"R$ 0,00";0;1.70%;6371
mari.belezareal;Lv. 5;7486614588432499717;"R$ 0,00";0;0;"R$ 12.343,14";265;273;"R$ 12.343,14";265;273;"R$ 0,00";0;"R$ 12.423,72";287;295;"R$ 13.220,03";286;2026-07-07-2026-07-07;162885;0.00%;0;"R$ 1.068,31";"R$ 13.258,91";0;7;"R$ 181,19";2;3.92%;301791
bandeira7616;Lv. 5;7452082627856794630;"R$ 11.917,72";41;46;"R$ 12.044,20";42;47;"R$ 126,48";1;1;"R$ 12.908,59";45;"R$ 13.252,64";46;51;"R$ 126,48";1;2026-07-07-2026-07-07;7871;26.70%;13003;"R$ 1.209,68";"R$ 13.035,07";2;7;"R$ 0,00";0;3.09%;11571
planosdaka;Lv. 5;7277304865007682566;"R$ 11.631,54";91;93;"R$ 11.715,78";95;97;"R$ 0,00";0;0;"R$ 12.576,68";109;"R$ 13.850,28";115;117;"R$ 0,00";0;2026-07-07-2026-07-07;12796;61.40%;6695;"R$ 1.013,24";"R$ 12.737,04";2;0;"R$ 0,00";0;3.43%;612
elenaratrindade;Lv. 5;6532062669149618177;"R$ 8.515,35";61;61;"R$ 10.239,17";81;81;"R$ 1.723,82";20;20;"R$ 9.642,21";69;"R$ 12.937,61";97;97;"R$ 2.233,53";26;2026-07-07-2026-07-07;34869;20.95%;16722;"R$ 967,19";"R$ 12.125,40";3;2;"R$ 0,00";0;8.62%;28940
kahrouul;Lv. 6;6812048966706185222;"R$ 6.648,38";11;11;"R$ 6.717,98";12;12;"R$ 69,60";1;1;"R$ 8.853,35";15;"R$ 10.120,58";17;17;"R$ 1.156,60";2;2026-07-07-2026-07-07;23416;7.32%;21155;"R$ 705,78";"R$ 10.009,95";9;10;"R$ 140,22";1;6.39%;5836
alexxcreator;Lv. 5;7568983106017248267;"R$ 8.477,84";49;50;"R$ 8.740,23";52;53;"R$ 262,39";3;3;"R$ 9.717,23";55;"R$ 11.428,35";58;60;"R$ 262,39";3;2026-07-07-2026-07-07;3748;18.44%;5494;"R$ 1.084,97";"R$ 9.979,62";7;2;"R$ 0,00";0;2.89%;1660
bdgroupshop;Lv. 4;7477153061481694214;"R$ 7.433,03";13;13;"R$ 7.433,03";13;13;"R$ 0,00";0;0;"R$ 9.653,39";18;"R$ 9.688,79";18;18;"R$ 0,00";0;2026-07-07-2026-07-07;6145;16.22%;10403;"R$ 562,79";"R$ 9.653,39";5;0;"R$ 0,00";0;3.09%;421
